"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
80,5027,45.27,Tim BENJAMIN,02 MAY 1982,GBR,2,Zürich (SUI),15 AUG 2003,1161
81,5027,45.27,Cédric VAN BRANTEGHEM,13 MAR 1979,BEL,4sf1,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1161
82,5027,45.27,Mitch POTTER,16 SEP 1980,USA,2,"West Lafayette, IN (USA)",16 MAY 2004,1161
83,5027,45.27,Davian CLARKE,30 APR 1976,JAM,8sf2,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1161
84,5027,45.27,Alleyne FRANCIQUE,07 JUN 1976,GRN,5,"Stade Louis II, Monaco (MON)",18 SEP 2004,1161
85,5027,45.27,Davian CLARKE,30 APR 1976,JAM,1,Tallinn (EST),16 AUG 2005,1161
86,5027,45.27,Tyree WASHINGTON,28 AUG 1976,USA,1,Rovereto (ITA),31 AUG 2005,1161
87,5027,45.27,Jamel ASHLEY,17 APR 1979,USA,1,Salamanca (ESP),05 JUL 2006,1161
88,5027,45.27,Jamel ASHLEY,17 APR 1979,USA,2f1,Madrid (ESP),17 JUL 2006,1161
89,5027,45.27,Tyler CHRISTOPHER,03 OCT 1983,CAN,6,Zürich (SUI),18 AUG 2006,1161
90,5027,45.27,Leslie DJHONE,18 MAR 1981,FRA,6,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1161
91,5027,45.27,Avard MONCUR,02 NOV 1978,BAH,1h4,Rio de Janeiro (BRA),23 JUL 2007,1161
92,5027,45.27,Avard MONCUR,02 NOV 1978,BAH,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1161
93,5027,45.27,Greg NIXON,12 SEP 1981,USA,1,Fortaleza (BRA),14 MAY 2008,1161
94,5027,45.27,Renny QUOW,25 AUG 1987,TTO,1,Cali (COL),04 JUL 2008,1161
95,5027,45.27,Gil ROBERTS,15 MAR 1989,USA,2f2,"Waco, TX (USA)",18 APR 2009,1161
96,5027,45.27,Lionel LARRY,14 SEP 1986,USA,2f1,"Austin, TX (USA)",02 MAY 2009,1161
97,5027,45.27,Yuzo KANEMARU,18 SEP 1987,JPN,1f1,Shizuoka (JPN),03 MAY 2009,1161
98,5027,45.27,Calvin SMITH,10 DEC 1987,USA,6,"Drake Stadium, Des Moines, IA (USA)",26 JUN 2010,1161
99,5027,45.27,William COLLAZO,31 AUG 1986,CUB,1f2,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1161
0,5027,45.27,Jonathan BORLÉE,22 FEB 1988,BEL,2,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1161
1,5027,45.27,Joey Jacob HUGHES,26 OCT 1990,USA,2h2,"Des Moines, IA (USA)",08 JUN 2011,1161
2,5027,45.27,Jermaine GONZALES,26 NOV 1984,JAM,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,1161
3,5027,45.27,Marcin MARCINISZYN,07 SEP 1982,POL,1,Bydgoszcz (POL),12 AUG 2011,1161
4,5027,45.27,Rabah YOUSIF,11 DEC 1986,SUD,1,Maputo (MOZ),13 SEP 2011,1161
5,5027,45.27,Manteo MITCHELL,06 JUL 1987,USA,3sf2,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1161
6,5027,45.27,Jeremy WARINER,31 JAN 1984,USA,4sf2,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1161
7,5027,45.27,Jermaine GONZALES,26 NOV 1984,JAM,2sf2,Kingston (JAM),30 JUN 2012,1161
8,5027,45.27,Nigel LEVINE,30 APR 1989,GBR,4,"Crystal Palace, London (GBR)",14 JUL 2012,1161
9,5027,45.27,Kévin BORLÉE,22 FEB 1988,BEL,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1161
10,5027,45.27,Josh MANCE,21 MAR 1992,USA,1f2,Ponce (PUR),18 MAY 2013,1161
11,5027,45.27,Luguelín SANTOS,12 NOV 1992,DOM,5,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1161
12,5027,45.27,Saviour KOMBE,03 AUG 1991,ZAM,4,"Le Grande Stade, Marrakesh (MAR)",12 AUG 2014,1161
13,5027,45.27,Donald BLAIR-SANFORD,05 FEB 1987,ISR,3,"Letzigrund, Zürich (SUI)",15 AUG 2014,1161
14,5027,45.27,Wayde VAN NIEKERK,15 JUL 1992,RSA,4,"Le Grande Stade, Marrakesh (MAR)",13 SEP 2014,1161
15,5027,45.27,LaShawn MERRITT,27 JUN 1986,USA,5,"Des Moines, IA (USA)",24 APR 2015,1161
16,5027,45.27,Marcus CHAMBERS,03 NOV 1994,USA,1h3,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1161
17,5027,45.27,Christopher TAYLOR,01 OCT 1999,JAM,1,"Pascual Guerrero Stadium, Cali (COL)",17 JUL 2015,1161
18,5027,45.27,Jonathan BORLÉE,22 FEB 1988,BEL,1,Bruxelles (BEL),26 JUL 2015,1161
19,5027,45.27,Izaiah BROWN,01 JAN 1997,USA,1,"Lincoln, NE (USA)",15 MAY 2016,1161
20,5027,45.27,Michael CHERRY,23 MAR 1995,USA,1sf2,"Eugene, OR (USA)",08 JUN 2016,1161
21,5027,45.27,Marcus CHAMBERS,03 NOV 1994,USA,4,"Eugene, OR (USA)",10 JUN 2016,1161
22,5027,45.27,Wilbert LONDON,17 AUG 1997,USA,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",22 JUL 2016,1161
23,5027,45.27,Gil ROBERTS,15 MAR 1989,USA,2h1,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1161
24,5027,45.27,Lalonde GORDON,25 NOV 1988,TTO,2f2,Port-of-Spain (TTO),24 JUN 2017,1161
25,5027,45.27,Wayde VAN NIEKERK,15 JUL 1992,RSA,1h2,"Olympic Stadium, London (GBR)",05 AUG 2017,1161
26,5027,45.27,Abdalelah HAROUN,01 JAN 1997,QAT,3h6,"Olympic Stadium, London (GBR)",05 AUG 2017,1161
27,5027,45.27,Abbas Abubakar ABBAS,17 MAY 1996,BRN,2sf1,Doha (QAT),21 APR 2019,1161
28,5027,45.27,Trevor STEWART,20 MAY 1997,USA,1h1,Queretaro (MEX),05 JUL 2019,1161
29,5027,45.27,Leungo SCOTCH,28 FEB 1996,BOT,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 AUG 2019,1161
30,5027,45.27,Ditiro NZAMANI,29 JAN 2000,BOT,1f2,"Ruimsig Stadium, Roodepoort, Johannesburg (RSA)",23 MAR 2021,1161
31,5027,45.27,Dwight ST. HILLAIRE,05 DEC 1997,TTO,1h1,"Cushing Stadium, College Station, TX (USA)",14 MAY 2021,1161
32,5027,45.27,Leungo SCOTCH,28 FEB 1996,BOT,1f5,"Bestmed Tuks Stadium, Pretoria (RSA)",29 MAY 2021,1161
33,5027,45.27,Jochem DOBBER,08 JUL 1997,NED,5,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1161
34,5027,45.27,Luguelín SANTOS,12 NOV 1992,DOM,3,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1161
35,5027,45.27,Julian Jrummi WALSH,18 SEP 1996,JPN,1f2,"Estadio Vallehermoso, Madrid (ESP)",18 JUN 2022,1161
36,5027,45.27,Charles DOBSON,20 OCT 1999,GBR,1f3,"Stratford Community Track, London (GBR)",17 JUL 2022,1161
37,5027,45.27,Michael CHERRY,23 MAR 1995,USA,1,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1161
38,5027,45.27,Delano KENNEDY,03 FEB 2004,JAM,1,"National Stadium, Kingston (JAM)",30 MAR 2023,1161
39,5027,45.27,Richard JOHNSON,,USA,2h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",26 MAY 2023,1161
40,5141,45.28,Alfons BRIJDENBACH,12 OCT 1954,BEL,2sf1,"Olympic Stadium, Montréal (CAN)",28 JUL 1976,1160
41,5141,45.28,Frank SCHAFFER,23 OCT 1958,GDR,1,Potsdam (GDR),13 JUL 1980,1160
42,5141,45.28,Howard HENLEY,14 AUG 1961,USA,1,"Tempe, AZ (USA)",07 MAR 1981,1160
43,5141,45.28,Bert CAMERON,16 NOV 1959,JAM,1,"Provo, UT (USA)",09 MAY 1981,1160
44,5141,45.28,Gerson DE SOUZA,02 JAN 1959,BRA,1,La Habana (CUB),21 MAY 1983,1160
45,5141,45.28,Moses UGBISIE,11 DEC 1964,NGR,2h2,"Baton Rouge, LA (USA)",04 JUN 1987,1160
46,5141,45.28,Danny EVERETT,01 NOV 1966,USA,1,Bruxelles (BEL),11 SEP 1987,1160
47,5141,45.28,Roddie HALEY,06 DEC 1965,USA,1,"San Diego, CA (USA)",25 JUN 1988,1160
48,5141,45.28,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Stockholm (SWE),05 JUL 1988,1160
49,5141,45.28,Antonio PETTIGREW,03 NOV 1967,USA,1,Reims (FRA),27 JUN 1989,1160
50,5141,45.28,Thomas SCHÖNLEBE,06 AUG 1965,GDR,4,Berlin (GER),05 JUL 1989,1160
51,5141,45.28,Brian IRVIN,30 JUL 1970,USA,4sf2,"Austin, TX (USA)",05 JUN 1992,1160
52,5141,45.28,Roger BLACK,31 MAR 1966,GBR,3qf1,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992,1160
53,5141,45.28,Sunday Olarewaju BADA,22 JUN 1969,NGR,7,London (GBR),10 SEP 1993,1160
54,5141,45.28,Darnell HALL,26 SEP 1971,USA,2,San José (USA),28 MAY 1994,1160
55,5141,45.28,Samson KITUR,25 FEB 1966,KEN,5,Zürich (SUI),17 AUG 1994,1160
56,5141,45.28,Quincy WATTS,19 JUN 1970,USA,2,Air Force Academy (USA),29 JUL 1995,1160
57,5141,45.28,Roger BLACK,31 MAR 1966,GBR,7,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,1160
58,5141,45.28,Samson KITUR,25 FEB 1966,KEN,5,"Atlanta, GA (USA)",18 MAY 1996,1160
59,5141,45.28,Anthuan MAYBANK,30 DEC 1969,USA,3qf,"Atlanta, GA (USA)",16 JUN 1996,1160
60,5141,45.28,Derek MILLS,09 JUL 1972,USA,4qf,"Atlanta, GA (USA)",16 JUN 1996,1160
61,5141,45.28,Davis KAMOGA,17 JUL 1968,UGA,2,Parma (ITA),17 JUN 1996,1160
62,5141,45.28,Alvin HARRISON,20 JAN 1974,USA,8f1,Lausanne (SUI),03 JUL 1996,1160
63,5141,45.28,Roger BLACK,31 MAR 1966,GBR,1h1,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1160
64,5141,45.28,Ibrahima WADE,06 SEP 1968,SEN,1,Formia (ITA),13 JUL 1997,1160
65,5141,45.28,Danny MCCRAY,11 MAR 1974,USA,2,"Atlanta, GA (USA)",23 MAY 1998,1160
66,5141,45.28,Davian CLARKE,30 APR 1976,JAM,2,"Buffalo, NY (USA)",06 JUN 1998,1160
67,5141,45.28,Julius EDWARDS,01 OCT 1977,USA,3,"Athens, GA (USA)",16 MAY 1999,1160
68,5141,45.28,Gregory HAUGHTON,10 NOV 1973,JAM,1,Kingston (JAM),19 JUN 1999,1160
69,5141,45.28,Gregory HAUGHTON,10 NOV 1973,JAM,5f1,Zürich (SUI),11 AUG 1999,1160
70,5141,45.28,Troy MCINTOSH,29 MAR 1973,BAH,2,Nassau (BAH),09 JUN 2000,1160
71,5141,45.28,Davian CLARKE,30 APR 1976,JAM,3,Kingston (JAM),22 JUL 2000,1160
72,5141,45.28,Ibrahima WADE,06 SEP 1968,SEN,1,Nice (FRA),06 AUG 2000,1160
73,5141,45.28,Sanderlei Claro PARRELA,07 OCT 1974,BRA,2,"Stadion Rošický, Praha (CZE)",18 JUN 2001,1160
74,5141,45.28,Hendrick MOKGANYETSI,07 SEP 1975,RSA,1,Salamanca (ESP),13 JUL 2001,1160
75,5141,45.28,Darold WILLIAMSON,19 FEB 1983,USA,1,"Waco, TX (USA)",20 APR 2002,1160
76,5141,45.28,Pete Ashbourne COLEY,21 FEB 1981,JAM,2h2,"Starkville, MS (USA)",11 MAY 2002,1160
77,5141,45.28,Leonard BYRD,17 MAR 1975,USA,2,"Palo Alto, CA (USA)",23 JUN 2002,1160
78,5141,45.28,Daniel CAINES,15 MAY 1979,GBR,3,"Olympiastadion, München (GER)",08 AUG 2002,1160
79,5141,45.28,Alleyne FRANCIQUE,07 JUN 1976,GRN,1,Malmö (SWE),13 AUG 2002,1160
80,5141,45.28,Obra J. HOGANS,29 JUN 1982,USA,1h1,"Storrs, CT (USA)",03 MAY 2003,1160
81,5141,45.28,Otis HARRIS,30 JUN 1982,USA,1,"Knoxville, TN (USA)",18 MAY 2003,1160
82,5141,45.28,Eric MILAZAR,01 JUN 1975,MRI,1,Torino (ITA),06 JUN 2003,1160
83,5141,45.28,Kelly WILLIE,07 SEP 1982,USA,5,"Sacramento, CA (USA)",14 JUN 2003,1160
84,5141,45.28,Jun OSAKADA,02 APR 1974,JPN,1,Osaka (JPN),29 JUN 2003,1160
85,5141,45.28,Eric MILAZAR,01 JUN 1975,MRI,1,Narbonne (FRA),25 JUL 2003,1160
86,5141,45.28,Derrick BREW,28 DEC 1977,USA,1,Stockholm (SWE),05 AUG 2003,1160
87,5141,45.28,Derrick BREW,28 DEC 1977,USA,2f1,Stockholm (SWE),27 JUL 2004,1160
88,5141,45.28,Christopher BROWN,15 OCT 1978,BAH,4,"Carson, CA (USA)",22 MAY 2005,1160
89,5141,45.28,Davian CLARKE,30 APR 1976,JAM,5,Kingston (JAM),26 JUN 2005,1160
90,5141,45.28,Clinton HILL,19 APR 1980,AUS,1,Brisbane (AUS),03 MAR 2006,1160
91,5141,45.28,Michael BLACKWOOD,29 AUG 1976,JAM,4,"National Stadium, Kingston (JAM)",06 MAY 2006,1160
92,5141,45.28,Derrick BREW,28 DEC 1977,USA,3h1,"Indianapolis, IN (USA)",22 JUN 2006,1160
93,5141,45.28,Gary KIKAYA,04 FEB 1978,COD,5,Paris (FRA),08 JUL 2006,1160
94,5141,45.28,Yeimer LÓPEZ,28 AUG 1982,CUB,1,Cartagena de Indias (COL),26 JUL 2006,1160
95,5141,45.28,Alleyne FRANCIQUE,07 JUN 1976,GRN,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1160
96,5141,45.28,Usain BOLT,21 AUG 1986,JAM,3,"National Stadium, Kingston (JAM)",05 MAY 2007,1160
97,5141,45.28,Tyler CHRISTOPHER,03 OCT 1983,CAN,1sf2,Rio de Janeiro (BRA),24 JUL 2007,1160
98,5141,45.28,Andrew ROCK,23 JAN 1982,USA,4,"Stade Louis II, Monaco (MON)",25 JUL 2007,1160
99,5141,45.28,Tim BENJAMIN,02 MAY 1982,GBR,5,"Crystal Palace, London (GBR)",03 AUG 2007,1160
0,5141,45.28,Sanjay AYRE,19 JUN 1980,JAM,2h5,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1160
1,5141,45.28,Sean WROE,18 MAR 1985,AUS,1,Sydney (AUS),28 FEB 2009,1160
2,5141,45.28,Michael BINGHAM,13 APR 1986,GBR,1sf2,"Fayetteville, AR (USA)",12 JUN 2009,1160
3,5141,45.28,John STEFFENSEN,30 AUG 1982,AUS,4,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1160
4,5141,45.28,Jeremy WARINER,31 JAN 1984,USA,1,Paris-St-Denis (FRA),17 JUL 2009,1160
5,5141,45.28,Kévin BORLÉE,22 FEB 1988,BEL,4sf3,"Olympiastadion, Berlin (GER)",19 AUG 2009,1160
6,5141,45.28,Angelo TAYLOR,29 DEC 1978,USA,5,"Letzigrund, Zürich (SUI)",28 AUG 2009,1160
7,5141,45.28,LaShawn MERRITT,27 JUN 1986,USA,1,Shanghai (CHN),20 SEP 2009,1160
8,5141,45.28,Rondell BARTHOLOMEW,07 APR 1990,GRN,1f1,"Waco, TX (USA)",17 APR 2010,1160
9,5141,45.28,LeJerald BETTERS,06 FEB 1988,USA,1f2,"Waco, TX (USA)",17 APR 2010,1160
10,5141,45.28,Kévin BORLÉE,22 FEB 1988,BEL,2f1,"Greensboro, NC (USA)",28 MAY 2010,1160
11,5141,45.28,David GILLICK,09 JUL 1983,IRL,5,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010,1160
12,5141,45.28,Gary KIKAYA,04 FEB 1978,COD,3,"Nyayo National Stadium, Nairobi (KEN)",30 JUL 2010,1160
13,5141,45.28,Mark Kiprotich MUTAI,23 MAR 1978,KEN,4,"Nyayo National Stadium, Nairobi (KEN)",30 JUL 2010,1160
14,5141,45.28,Tabarie HENRY,01 DEC 1987,ISV,2,"Norman, OK (USA)",15 MAY 2011,1160
15,5141,45.28,Jeremy WARINER,31 JAN 1984,USA,3sf1,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1160
16,5141,45.28,Manteo MITCHELL,06 JUL 1987,USA,2,Ponce (PUR),12 MAY 2012,1160
17,5141,45.28,Deon LENDORE,28 OCT 1992,TTO,2sf1,"Austin, TX (USA)",25 MAY 2012,1160
18,5141,45.28,Errol NOLAN,18 AUG 1991,USA,4h2,"Des Moines, IA (USA)",06 JUN 2012,1160
19,5141,45.28,Jeremy WARINER,31 JAN 1984,USA,5,"Stade Louis II, Monaco (MON)",20 JUL 2012,1160
20,5141,45.28,Rusheen MCDONALD,17 AUG 1992,JAM,1,Lignano Sabbiadoro (ITA),16 JUL 2013,1160
21,5141,45.28,Josh MANCE,21 MAR 1992,USA,2sf1,"Sacramento, CA (USA)",27 JUN 2014,1160
22,5141,45.28,Machel CEDENIO,06 SEP 1995,TTO,1,Morelia (MEX),06 JUL 2014,1160
23,5141,45.28,Kévin BORLÉE,22 FEB 1988,BEL,1,Bruxelles (BEL),27 JUL 2014,1160
24,5141,45.28,Luguelín SANTOS,12 NOV 1992,DOM,1f5,Ponce (PUR),28 MAR 2015,1160
25,5141,45.28,Najee GLASS,12 JUN 1994,USA,3,"Starkville, MS (USA)",16 MAY 2015,1160
26,5141,45.28,Mame-Ibra ANNE,07 NOV 1989,FRA,3f1,Genève (SUI),06 JUN 2015,1160
27,5141,45.28,Bralon TAPLIN,08 MAY 1992,GRN,2,Edmonton (CAN),12 JUL 2015,1160
28,5141,45.28,Luka JANEŽIČ,14 NOV 1995,SLO,6h1,"National Stadium, Beijing (CHN)",23 AUG 2015,1160
29,5141,45.28,Alberth BRAVO,29 AUG 1987,VEN,7h1,"National Stadium, Beijing (CHN)",23 AUG 2015,1160
30,5141,45.28,Wilbert LONDON,17 AUG 1997,USA,1f7,"Waco, TX (USA)",23 APR 2016,1160
31,5141,45.28,Marcus CHAMBERS,03 NOV 1994,USA,2sf1,"Eugene, OR (USA)",08 JUN 2016,1160
32,5141,45.28,Steven GARDINER,12 SEP 1995,BAH,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",18 JUL 2016,1160
33,5141,45.28,LaShawn MERRITT,27 JUN 1986,USA,1h5,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1160
34,5141,45.28,Rafał OMELKO,16 JAN 1989,POL,7sf3,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1160
35,5141,45.28,Marcus CHAMBERS,03 NOV 1994,USA,6,"Eugene, OR (USA)",09 JUN 2017,1160
36,5141,45.28,Tony MCQUAY,16 APR 1990,USA,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1160
37,5141,45.28,Emmanuel BAMIDELE,06 JUL 1999,NGR,1,Abuja (NGR),16 FEB 2018,1160
38,5141,45.28,Josephus LYLES,22 JUL 1998,USA,1f1,"Gainesville, FL (USA)",13 APR 2018,1160
39,5141,45.28,Trevor STEWART,20 MAY 1997,USA,1h5,"Tampa, FL (USA)",24 MAY 2018,1160
40,5141,45.28,Jhon Alejandro PERLAZA,26 AUG 1994,COL,3qf2,"Tampa, FL (USA)",25 MAY 2018,1160
41,5141,45.28,Alonzo RUSSELL,08 FEB 1992,BAH,2f2,"Montverde, FL (USA)",09 JUN 2018,1160
42,5141,45.28,Nathan STROTHER,06 SEP 1995,USA,3,Ostrava (CZE),09 SEP 2018,1160
43,5141,45.28,Alonzo RUSSELL,08 FEB 1992,BAH,2f1,Nassau (BAH),27 JUL 2019,1160
44,5141,45.28,Mazen Mawtan AL YASEN,08 JUL 1996,KSA,1,Tashkent (UZB),17 AUG 2019,1160
45,5141,45.28,Lidio Andres FELIZ,26 JUN 1997,DOM,2,"Estadio Luguelín Santos, Bayaguana (DOM)",27 MAR 2021,1160
46,5141,45.28,Vernon NORWOOD,10 APR 1992,USA,2,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1160
47,5141,45.28,Jochem DOBBER,08 JUL 1997,NED,1f1,"Stadio Comunale, Bellinzona (SUI)",14 SEP 2021,1160
48,5141,45.28,Steven SOLOMON,16 MAY 1993,AUS,1h1,"SOPAC, Sydney (AUS)",18 FEB 2022,1160
49,5141,45.28,Champion ALLISON,05 NOV 1998,USA,1pr3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",25 MAY 2022,1160
50,5141,45.28,Vernon NORWOOD,10 APR 1992,USA,1,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1160
51,5141,45.28,Michael CHERRY,23 MAR 1995,USA,4sf2,"Hayward Field, Eugene, OR (USA)",20 JUL 2022,1160
52,5141,45.28,Lythe PILLAY,25 FEB 2003,RSA,1,"Pascual Guerrero Stadium, Cali (COL)",04 AUG 2022,1160
53,5141,45.28,Trevor STEWART,20 MAY 1997,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023,1160
54,5141,45.28,Matthew HUDSON-SMITH,26 OCT 1994,GBR,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",22 APR 2023,1160
55,5141,45.28,Busang Collen KEBINATSHIPI,13 FEB 2004,BOT,1,"Parc des Sports C. Ehrmann, Nice (FRA)",17 JUN 2023,1160
56,5257,45.29,Alfons BRIJDENBACH,12 OCT 1954,BEL,1,Montréal (CAN),26 JUL 1975,1160
57,5257,45.29,Alberto JUANTORENA,03 DEC 1950,CUB,1,Nice (FRA),20 AUG 1978,1160
58,5257,45.29,David JENKINS,25 MAY 1952,GBR,1,London (GBR),15 JUN 1980,1160
59,5257,45.29,Howard HENLEY,14 AUG 1961,USA,2,Lausanne (SUI),14 JUL 1981,1160
60,5257,45.29,Héctor DALEY,22 NOV 1961,PAN,1,Ciudad Bolívar (VEN),15 AUG 1981,1160
61,5257,45.29,Eugene SANDERS,25 MAR 1960,USA,1h1,"Provo, UT (USA)",03 JUN 1982,1160
62,5257,45.29,Andreas KNEBEL,21 JUN 1960,GDR,2,"Olympic Stadium, Athina (GRE)",09 SEP 1982,1160
63,5257,45.29,Sunder NIX,02 DEC 1961,USA,3,"Houston, TX (USA)",04 JUN 1983,1160
64,5257,45.29,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,"Los Angeles, CA (USA)",25 JUN 1983,1160
65,5257,45.29,Darrell ROBINSON,23 DEC 1963,USA,2,London (GBR),15 JUL 1983,1160
66,5257,45.29,Aldo CANTI,09 MAR 1961,FRA,1,Casablanca (MAR),13 SEP 1983,1160
67,5257,45.29,Antonio MCKAY,09 FEB 1964,USA,1h2,"Eugene, OR (USA)",31 MAY 1984,1160
68,5257,45.29,Mathias SCHERSING,07 OCT 1964,GDR,2,Erfurt (GER),02 JUN 1984,1160
69,5257,45.29,Phil BROWN,06 JAN 1962,GBR,1,Cwmbran (GBR),26 MAY 1986,1160
70,5257,45.29,Mathias SCHERSING,07 OCT 1964,GDR,2,Dresden (GER),16 AUG 1986,1160
71,5257,45.29,Darren CLARK,06 SEP 1965,AUS,1,Perth (AUS),24 JAN 1987,1160
72,5257,45.29,Patrick GORDON,20 AUG 1965,JAM,4,"Lubbock, TX (USA)",17 MAY 1987,1160
73,5257,45.29,Danny EVERETT,01 NOV 1966,USA,2sf2,San José (USA),26 JUN 1987,1160
74,5257,45.29,Mohamed AL MALKY,01 DEC 1962,OMA,1,Melbourne (AUS),17 MAR 1988,1160
75,5257,45.29,Tim SIMON,11 SEP 1966,USA,1,"Ann Arbor, MI (USA)",22 MAY 1988,1160
76,5257,45.29,Antonio MCKAY,09 FEB 1964,USA,2,"San Diego, CA (USA)",25 JUN 1988,1160
77,5257,45.29,Ray ARMSTEAD,27 MAY 1960,USA,4qf2,"Indianapolis, IN (USA)",17 JUL 1988,1160
78,5257,45.29,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Rieti (ITA),31 AUG 1988,1160
79,5257,45.29,Antonio PETTIGREW,03 NOV 1967,USA,1,"Odessa, TX (USA)",20 MAY 1989,1160
80,5257,45.29,Simeon KIPKEMBOI,15 APR 1960,KEN,1,Bern (SUI),29 AUG 1989,1160
81,5257,45.29,Samson KITUR,25 FEB 1966,KEN,1,Cagliari (ITA),17 SEP 1991,1160
82,5257,45.29,Antonio PETTIGREW,03 NOV 1967,USA,3,São Paulo (BRA),16 MAY 1993,1160
83,5257,45.29,Antonio PETTIGREW,03 NOV 1967,USA,6,"Stade Louis II, Monaco (MON)",07 AUG 1993,1160
84,5257,45.29,Brad PRIDE,07 JUN 1974,USA,1,"Fayetteville, AR (USA)",15 MAY 1994,1160
85,5257,45.29,Wendell GASKIN,07 JAN 1973,USA,2sf1,"Knoxville, TN (USA)",17 JUN 1994,1160
86,5257,45.29,Antonio PETTIGREW,03 NOV 1967,USA,1,Villeneuve d'Ascq (FRA),08 JUL 1994,1160
87,5257,45.29,Davis KAMOGA,17 JUL 1968,UGA,1,Nairobi (KEN),27 MAY 1995,1160
88,5257,45.29,Eswort COOMBS,28 NOV 1972,VIN,1,Ciudad de Guatemala (GUA),15 JUL 1995,1160
89,5257,45.29,Sunday Olarewaju BADA,22 JUN 1969,NGR,2qf4,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1160
90,5257,45.29,Davian CLARKE,30 APR 1976,JAM,1,"Eugene, OR (USA)",01 JUN 1996,1160
91,5257,45.29,Jason ROUSER,22 MAR 1970,USA,5h,"Atlanta, GA (USA)",15 JUN 1996,1160
92,5257,45.29,Jamie BAULCH,03 MAY 1973,GBR,2,Luzern (SUI),25 JUN 1996,1160
93,5257,45.29,Jude MONYE,16 NOV 1973,NGR,3,Lagos (NGR),28 JUN 1997,1160
94,5257,45.29,Butch REYNOLDS,08 JUN 1964,USA,1,Jena (GER),24 MAY 1998,1160
95,5257,45.29,Iwan THOMAS,05 JAN 1974,GBR,1,Ljubljana (SLO),31 MAY 1998,1160
96,5257,45.29,Roxbert MARTIN,05 NOV 1969,JAM,5,"Eugene, OR (USA)",31 MAY 1998,1160
97,5257,45.29,Milton CAMPBELL,15 MAY 1976,USA,sf,"New Orleans, LA (USA)",20 JUN 1998,1160
98,5257,45.29,David CANAL,07 DEC 1978,ESP,3sf2,"Népstadion, Budapest (HUN)",20 AUG 1998,1160
99,5257,45.29,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,1,Ciudad de México (MEX),19 JUN 1999,1160
0,5257,45.29,Anthuan MAYBANK,30 DEC 1969,USA,2,Stockholm (SWE),30 JUL 1999,1160
1,5257,45.29,Avard MONCUR,02 NOV 1978,BAH,2,"Tempe, AZ (USA)",15 APR 2000,1160
2,5257,45.29,Geno WHITE,10 MAR 1978,USA,h,"Durham, NC (USA)",01 JUN 2000,1160
3,5257,45.29,Andrew PIERCE,08 JUN 1979,USA,6,"Durham, NC (USA)",03 JUN 2000,1160
4,5257,45.29,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,4f1,Zürich (SUI),11 AUG 2000,1160
5,5257,45.29,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,2,Bruxelles (BEL),25 AUG 2000,1160
