"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
2,892,1:20:30,Massimo STANO,27 FEB 1992,ITA,8.0,Poděbrady (CZE),16 MAY 2021,1180
3,904,1:20:31,Ralf KOWALSKY,22 MAR 1962,GDR,1.0,Potsdam (GDR),24 MAY 1986,1180
4,904,1:20:31,Nick A'HERN,06 JAN 1969,AUS,4.0,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1180
5,904,1:20:31,Alessandro GANDELLINI,30 APR 1973,ITA,17.0,Poděbrady (CZE),19 APR 1997,1180
6,904,1:20:31,Roman RASSKAZOV,28 APR 1979,RUS,1.0,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1180
7,904,1:20:31,Toshihito FUJINOHARA,19 SEP 1975,JPN,1.0,Kobe (JPN),28 JAN 2003,1180
8,904,1:20:31,Erik TYSSE,04 DEC 1980,NOR,2.0,Kraków (POL),23 JUN 2007,1180
9,904,1:20:31,Jefferson PÉREZ,01 JUL 1974,ECU,1.0,Sesto San Giovanni (ITA),01 MAY 2008,1180
10,904,1:20:31,Ilya MARKOV,19 JUN 1972,RUS,4.0,Kraków (POL),24 MAY 2008,1180
11,904,1:20:31,Denis STRELKOV,26 OCT 1990,RUS,1.0,Sochi (RUS),18 FEB 2012,1180
12,904,1:20:31,Gang WANG,02 APR 1991,CHN,1.0,Shenyang (CHN),12 MAY 2013,1180
13,904,1:20:31,Zelin CAI,11 APR 1991,CHN,2.0,Lugano (SUI),16 MAR 2014,1180
14,904,1:20:31,Satoshi MARUO,28 NOV 1991,JPN,6.0,Kobe (JPN),19 FEB 2017,1180
15,904,1:20:31,Marius ŽIŪKAS,29 JUN 1985,LTU,,Adelaide (AUS),11 FEB 2018,1180
16,904,1:20:31,Yingchao GAO,18 JAN 1998,CHN,2.0,Huangshan (CHN),03 MAR 2018,1180
17,904,1:20:31,Andres Eduardo OLIVAS NÚÑEZ,27 MAY 1998,MEX,6.0,Poděbrady (CZE),02 APR 2022,1180
18,904,1:20:31,David HURTADO,21 APR 1999,ECU,4.0,La Coruña (ESP),28 MAY 2022,1180
19,920,1:20:32,Bernardo SEGURA,11 FEB 1970,MEX,3.0,Beijing (CHN),29 APR 1995,1179
20,920,1:20:32,Noé HERNÁNDEZ,15 MAR 1979,MEX,1.0,Ciudad Victoria (MEX),05 JUN 2004,1179
21,920,1:20:32,Ilya MARKOV,19 JUN 1972,RUS,2.0,Sesto San Giovanni (ITA),30 APR 2005,1179
22,920,1:20:32,André HÖHNE,10 MAR 1978,GER,6.0,Leamington (GBR),20 MAY 2007,1179
23,920,1:20:32,Luke ADAMS,22 OCT 1976,AUS,2.0,Melbourne (AUS),23 FEB 2008,1179
24,920,1:20:32,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,7.0,"National Stadium, Beijing (CHN)",16 AUG 2008,1179
25,920,1:20:32,Hirooki ARAI,18 MAY 1988,JPN,6.0,Kobe (JPN),16 FEB 2020,1179
26,920,1:20:32,Callum WILKINSON,14 MAR 1997,GBR,6.0,La Coruña (ESP),05 JUN 2021,1179
27,920,1:20:32,Jesús Tadeo VEGA,23 MAY 1994,MEX,7.0,La Coruña (ESP),05 JUN 2021,1179
28,920,1:20:32,Nils BREMBACH,23 FEB 1993,GER,7.0,Poděbrady (CZE),02 APR 2022,1179
29,930,1:20:33,Daniel GARCÍA CORDOVA,28 OCT 1971,MEX,1.0,Eisenhüttenstadt (GER),15 MAY 1994,1179
30,930,1:20:33,Valentín MASSANA,05 JUL 1970,ESP,3.0,"Olympiastadion, Helsinki (FIN)",08 AUG 1994,1179
31,930,1:20:33,Yevgeniy MISYULYA,13 MAR 1964,BLR,1.0,Alytus (LTU),20 MAY 1995,1179
32,930,1:20:33,Ilya MARKOV,19 JUN 1972,RUS,2.0,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1179
33,930,1:20:33,Andrey TALASHKO,31 MAY 1982,BLR,1.0,Brest (BLR),02 JUL 2005,1179
34,930,1:20:33,João VIEIRA,20 FEB 1976,POR,8.0,La Coruña (ESP),13 MAY 2006,1179
35,930,1:20:33,Andrey KRIVOV,14 NOV 1985,RUS,5.0,"Adler, Sochi (RUS)",17 FEB 2007,1179
36,930,1:20:33,Pyotr TROFIMOV,18 DEC 1983,RUS,16.0,Taicang (CHN),04 MAY 2014,1179
37,930,1:20:33,Ruslan DMYTRENKO,22 MAR 1986,UKR,9.0,Roma (ITA),07 MAY 2016,1179
38,930,1:20:33,Artur BRZOZOWSKI,29 MAR 1985,POL,12.0,"Olympic Stadium, London (GBR)",13 AUG 2017,1179
39,930,1:20:33,Christopher LINKE,24 OCT 1988,GER,3.0,Poděbrady (CZE),06 APR 2019,1179
40,930,1:20:33,Cheng PENG,08 JUL 1997,CHN,10.0,Huangshan (CHN),20 MAR 2021,1179
41,930,1:20:33,Jun ZHANG,20 JUL 1998,CHN,1.0,Xi'an (CHN),24 SEP 2021,1179
42,930,1:20:33,Yingcheng ZHOU,06 OCT 2000,CHN,5.0,Taicang (CHN),08 APR 2023,1179
43,944,1:20:34,José MARÍN,25 JAN 1950,ESP,4.0,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1179
44,944,1:20:34,Mikhail SHCHENNIKOV,24 DEC 1967,URS,2.0,L'Hospitalet (ESP),27 MAY 1989,1179
45,944,1:20:34,Vyacheslav CHEREPANOV,02 NOV 1964,URS,1.0,Novosibirsk (URS),15 SEP 1991,1179
46,944,1:20:34,Sergey KOREPANOV,09 MAY 1964,KAZ,7.0,"Adler, Sochi (RUS)",11 FEB 1995,1179
47,944,1:20:34,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,1.0,La Coruña (ESP),20 MAY 1995,1179
48,944,1:20:34,Lorenzo CIVALLERO,08 AUG 1975,ITA,11.0,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,1179
49,944,1:20:34,Benjamin KUCIŃSKI,01 JUN 1982,POL,7.0,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1179
50,944,1:20:34,Nikolay SERADOVICH,25 JAN 1984,BLR,3.0,Nesvizh (BLR),15 APR 2006,1179
51,944,1:20:34,Erik TYSSE,04 DEC 1980,NOR,9.0,La Coruña (ESP),13 MAY 2006,1179
52,944,1:20:34,Andriy YURIN,20 JAN 1984,UKR,1.0,Sumy (UKR),02 JUN 2006,1179
53,944,1:20:34,Hao WANG,16 AUG 1989,CHN,4.0,Zhengzhou (CHN),14 MAR 2008,1179
54,944,1:20:34,Robert HEFFERNAN,28 FEB 1978,IRL,5.0,Kraków (POL),24 MAY 2008,1179
55,944,1:20:34,Jared TALLENT,17 OCT 1984,AUS,5.0,Taicang (CHN),30 MAR 2012,1179
56,944,1:20:34,Evan DUNFEE,28 SEP 1990,CAN,5.0,Adelaide (AUS),21 FEB 2016,1179
57,944,1:20:34,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,2.0,La Coruña (ESP),28 MAY 2016,1179
58,944,1:20:34,Diego GARCÍA CARRERA,19 JAN 1996,ESP,13.0,"Olympic Stadium, London (GBR)",13 AUG 2017,1179
59,944,1:20:34,José MONTANA,21 MAR 1992,COL,8.0,Poděbrady (CZE),02 APR 2022,1179
60,944,1:20:34,Yuta KOGA,15 JUL 1999,JPN,1.0,Takahata (JPN),23 OCT 2022,1179
61,962,1:20:35,Anatoliy SOLOMIN,02 JUL 1952,URS,4.0,Cherkassy (URS),27 APR 1980,1178
62,962,1:20:35,Ralf KOWALSKY,22 MAR 1962,GDR,1.0,Berlin (GDR),20 JUL 1984,1178
63,962,1:20:35,Axel NOACK,23 SEP 1961,GDR,1.0,Värnamo (SWE),29 MAY 1987,1178
64,962,1:20:35,Stefan JOHANSSON,11 APR 1967,SWE,4.0,La Coruña (ESP),06 JUN 1992,1178
65,962,1:20:35,Yuriy KUKO,23 JAN 1968,BLR,3.0,Novopolotsk (BLR),21 MAY 1994,1178
66,962,1:20:35,Dmitriy DOLNIKOV,19 NOV 1972,RUS,8.0,"Adler, Sochi (RUS)",11 FEB 1995,1178
67,962,1:20:35,Denis LANGLOIS,10 OCT 1968,FRA,18.0,Poděbrady (CZE),19 APR 1997,1178
68,962,1:20:35,Xingde XU,12 JUN 1984,CHN,9.0,Naumburg (GER),02 MAY 2004,1178
69,962,1:20:35,Gurmeet SINGH,01 JUL 1985,IND,1.0,Patiala (IND),03 MAY 2011,1178
70,962,1:20:35,Hirooki ARAI,18 MAY 1988,JPN,3.0,Kobe (JPN),15 FEB 2015,1178
71,962,1:20:35,Hassanine SEBEI,21 JAN 1984,TUN,3.0,La Coruña (ESP),03 JUN 2017,1178
72,962,1:20:35,Salih KORKMAZ,01 JAN 1997,TUR,,Minsk (BLR),24 AUG 2019,1178
73,962,1:20:35,José Oswaldo CALEL,08 AUG 1998,GUA,8.0,La Coruña (ESP),05 JUN 2021,1178
74,975,1:20:36,Anatoliy GORSHKOV,04 AUG 1958,URS,3.0,Karl Marx Stadt (GDR),21 JUN 1987,1178
75,975,1:20:36,Frants KOSTYUKEVICH,04 APR 1963,URS,3.0,Sochi (URS),19 FEB 1989,1178
76,975,1:20:36,Igor LYUBOMIROV,09 NOV 1961,RUS,2.0,Izhevsk (RUS),04 JUN 1995,1178
77,975,1:20:36,Viktor BURAYEV,23 AUG 1982,RUS,3.0,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1178
78,975,1:20:36,Juan Manuel MOLINA,15 MAR 1979,ESP,3.0,München (GER),06 AUG 2002,1178
79,975,1:20:36,Viktor BURAYEV,23 AUG 1982,RUS,4.0,München (GER),06 AUG 2002,1178
80,975,1:20:36,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1.0,Rio Maior (POR),01 APR 2006,1178
81,975,1:20:36,Robert HEFFERNAN,28 FEB 1978,IRL,8.0,"National Stadium, Beijing (CHN)",16 AUG 2008,1178
82,975,1:20:36,Hassanine SEBEI,21 JAN 1984,TUN,1.0,"Nyayo National Stadium, Nairobi (KEN)",01 AUG 2010,1178
83,975,1:20:36,Manuel Esteban SOTO,28 JAN 1994,COL,9.0,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1178
84,975,1:20:36,Eiki TAKAHASHI,19 NOV 1992,JPN,14.0,"Olympic Stadium, London (GBR)",13 AUG 2017,1178
85,975,1:20:36,Daisuke MATSUNAGA,24 MAR 1995,JPN,1.0,Takahata (JPN),28 OCT 2018,1178
86,975,1:20:36,Julio César SALAZAR,08 JUL 1993,MEX,,Murcia (ESP),14 MAR 2021,1178
87,988,1:20:37,Igor KOLLÁR,26 JUN 1965,TCH,5.0,Hildesheim (GER),16 SEP 1990,1178
88,988,1:20:37,Yevgeniy MISYULYA,13 MAR 1964,URS,7.0,Sochi (URS),17 FEB 1991,1178
89,988,1:20:37,Hatem GHOULA,07 JUN 1973,TUN,7.0,Eisenhüttenstadt (GER),14 MAY 1995,1178
90,988,1:20:37,Andrey RUZAVIN,28 MAR 1986,RUS,2.0,Saransk (RUS),12 MAY 2012,1178
91,988,1:20:37,Christopher LINKE,24 OCT 1988,GER,1.0,Poděbrady (CZE),11 APR 2015,1178
92,988,1:20:37,Yohann DINIZ,01 JAN 1978,FRA,3.0,Murcia (ESP),17 MAY 2015,1178
93,988,1:20:37,Caio BONFIM,19 MAR 1991,BRA,3.0,Taicang (CHN),11 MAY 2019,1178
94,988,1:20:37,David HURTADO,21 APR 1999,ECU,9.0,La Coruña (ESP),05 JUN 2021,1178
95,988,1:20:37,Masatora KAWANO,23 OCT 1998,JPN,5.0,"Rokko Island Konan Univ. West side, Kobe (JPN)",19 FEB 2023,1178
96,988,1:20:37,Motofumi SUWA,22 OCT 1999,JPN,10.0,Nomi (JPN),19 MAR 2023,1178
97,998,1:20:38,Artur SHUMAK,19 OCT 1963,BLR,6.0,"Adler, Sochi (RUS)",14 FEB 1993,1177
98,998,1:20:38,Yuki YAMAZAKI,16 JAN 1984,JPN,2.0,Kobe (JPN),28 JAN 2003,1177
99,998,1:20:38,Yevgeniy MISYULYA,13 MAR 1964,BLR,12.0,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,1177
0,998,1:20:38,Hatem GHOULA,07 JUN 1973,TUN,3,La Coruña (ESP),05 JUN 2004,1177
1,998,1:20:38,Jefferson PÉREZ,01 JUL 1974,ECU,4,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1177
2,998,1:20:38,Jianbo LI,14 NOV 1986,CHN,1,Nomi (JPN),15 MAR 2009,1177
3,998,1:20:38,Erik TYSSE,04 DEC 1980,NOR,6,"Olympiastadion, Berlin (GER)",15 AUG 2009,1177
4,998,1:20:38,Alex SCHWAZER,26 NOV 1984,ITA,1,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1177
5,998,1:20:38,Luis Fernando LÓPEZ,03 JUN 1979,COL,1,"DS, Daegu (KOR)",28 AUG 2011,1177
6,998,1:20:38,Ruslan DMYTRENKO,22 MAR 1986,UKR,2,Lugano (SUI),17 MAR 2013,1177
7,998,1:20:38,Hirooki ARAI,18 MAY 1988,JPN,6,Kobe (JPN),16 FEB 2014,1177
8,998,1:20:38,Sergey BAKULIN,13 NOV 1986,RUS,1,Cheboksary (RUS),10 JUN 2017,1177
9,998,1:20:38,Zelin CAI,11 APR 1991,CHN,3,Huangshan (CHN),03 MAR 2018,1177
10,998,1:20:38,Brian Daniel PINTADO,29 JUL 1995,ECU,5,La Coruña (ESP),28 MAY 2022,1177
11,998,1:20:38,Tao YOU,19 JUL 1997,CHN,6,Taicang (CHN),08 APR 2023,1177
12,1013,1:20:39,Ronald WEIGEL,08 AUG 1959,GDR,1,Berlin (GER),11 JUN 1986,1177
13,1013,1:20:39,Axel NOACK,23 SEP 1961,GDR,1,Naumburg (GER),01 MAY 1988,1177
14,1013,1:20:39,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,4,"Olympiastadion, Helsinki (FIN)",08 AUG 1994,1177
15,1013,1:20:39,Yevgeniy MISYULYA,13 MAR 1964,BLR,4,Beijing (CHN),29 APR 1995,1177
16,1013,1:20:39,Valentín MASSANA,05 JUL 1970,ESP,19,Poděbrady (CZE),19 APR 1997,1177
17,1013,1:20:39,Takayuki TANII,14 FEB 1983,JPN,1,Kobe (JPN),25 JAN 2004,1177
18,1013,1:20:39,Andrey MAKOLOV,12 MAY 1987,RUS,6,"Adler, Sochi (RUS)",28 FEB 2009,1177
19,1013,1:20:39,Hyunsub KIM,31 MAY 1985,KOR,1,Kobe (JPN),31 JAN 2010,1177
20,1013,1:20:39,Robert HEFFERNAN,28 FEB 1978,IRL,4,Lugano (SUI),18 MAR 2012,1177
21,1013,1:20:39,Erik TYSSE,04 DEC 1980,NOR,1,Eskilstuna (SWE),15 SEP 2012,1177
22,1013,1:20:39,Kevin CAMPION,23 MAY 1988,FRA,4,Poděbrady (CZE),12 APR 2014,1177
23,1013,1:20:39,Hyunsub KIM,31 MAY 1985,KOR,17,Taicang (CHN),04 MAY 2014,1177
24,1013,1:20:39,Álvaro MARTÍN,18 JUN 1994,ESP,18,Taicang (CHN),04 MAY 2014,1177
25,1013,1:20:39,Manuel Esteban SOTO,28 JAN 1994,COL,9,Poděbrady (CZE),09 APR 2016,1177
26,1013,1:20:39,Pedro Daniel GÓMEZ,31 DEC 1990,MEX,3,La Coruña (ESP),28 MAY 2016,1177
27,1013,1:20:39,Haofeng HUANG,18 APR 1998,CHN,16,Huangshan (CHN),09 MAR 2019,1177
28,1013,1:20:39,Carlos SÁNCHEZ CANTERA,19 MAY 1985,MEX,14,La Coruña (ESP),08 JUN 2019,1177
29,1013,1:20:39,Subaru ISHIDA,04 JUN 1999,JPN,6,Kobe (JPN),21 FEB 2021,1177
30,1013,1:20:39,Wayne SNYMAN,08 MAR 1985,RSA,9,Poděbrady (CZE),02 APR 2022,1177
31,1013,1:20:39,Hiroto JUSHO,11 JAN 2000,JPN,8,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022,1177
32,1033,1:20:40,Marcelino COLIN,02 JUN 1961,MEX,6,Bergen (NOR),24 SEP 1983,1176
33,1033,1:20:40,David SMITH,24 JUL 1955,AUS,1,Sønder Omme (DEN),21 APR 1984,1176
34,1033,1:20:40,Jozef PRIBILINEC,06 JUL 1960,TCH,1,Praha (TCH),11 AUG 1985,1176
35,1033,1:20:40,Ronald WEIGEL,08 AUG 1959,GDR,2,Värnamo (SWE),29 MAY 1987,1176
36,1033,1:20:40,Aleksey PERSHIN,23 SEP 1962,URS,1,Sochi (URS),21 FEB 1988,1176
37,1033,1:20:40,Ralf KOWALSKY,22 MAR 1962,GDR,2,Naumburg (GER),01 MAY 1988,1176
38,1033,1:20:40,Hatem GHOULA,07 JUN 1973,TUN,3,Kraków (POL),23 JUN 2007,1176
39,1033,1:20:40,Rolando SAQUIPAY,21 JUL 1979,ECU,12,Cheboksary (RUS),10 MAY 2008,1176
40,1033,1:20:40,Andrés CHOCHO,04 NOV 1983,ECU,7,La Coruña (ESP),06 JUN 2015,1176
41,1033,1:20:40,Christopher LINKE,24 OCT 1988,GER,10,Roma (ITA),07 MAY 2016,1176
42,1033,1:20:40,Eider ARÉVALO,09 MAR 1993,COL,1,Rio Maior (POR),01 APR 2017,1176
43,1033,1:20:40,Perseus KARLSTRÖM,02 MAY 1990,SWE,3,Poděbrady (CZE),21 MAY 2017,1176
44,1033,1:20:40,Christopher LINKE,24 OCT 1988,GER,1,Naumburg (GER),14 APR 2018,1176
45,1033,1:20:40,Zhenjiang LIU,28 OCT 1997,CHN,17,Huangshan (CHN),09 MAR 2019,1176
46,1033,1:20:40,Byeongkwang CHOE,07 APR 1991,KOR,10,Nomi (JPN),17 MAR 2019,1176
47,1033,1:20:40,Anton KURBATOV,10 FEB 2001,RUS,1,Voronovo (RUS),05 SEP 2021,1176
48,1033,1:20:40,Yuta KOGA,15 JUL 1999,JPN,2,Nomi (JPN),20 MAR 2022,1176
49,1033,1:20:40,Yutaro MURAYAMA,29 SEP 1998,JPN,1,Tokyo (JPN),01 JAN 2023,1176
50,1033,1:20:40,Noel CHAMA,15 SEP 1997,MEX,10,La Coruña (ESP),03 JUN 2023,1176
51,1052,1:20:41,Oleg TROSHIN,01 AUG 1964,URS,10,Moskva (URS),26 MAY 1990,1176
52,1052,1:20:41,Yuriy KUKO,23 JAN 1968,BLR,5,Eschborn (GER),12 JUN 1993,1176
53,1052,1:20:41,Mingjun TAN,17 JUL 1970,CHN,4,Beijing (CHN),08 SEP 1993,1176
54,1052,1:20:41,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,2,Molfetta (ITA),14 MAY 1995,1176
55,1052,1:20:41,Rishat SHAFIKOV,23 JAN 1970,RUS,5,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1176
56,1052,1:20:41,Sándor URBANIK,15 DEC 1964,HUN,20,Poděbrady (CZE),19 APR 1997,1176
57,1052,1:20:41,Ivan TROTSKI,27 MAY 1976,BLR,3,La Coruña (ESP),07 JUN 2003,1176
58,1052,1:20:41,Ivan TROTSKI,27 MAY 1976,BLR,10,Naumburg (GER),02 MAY 2004,1176
59,1052,1:20:41,Hongjun ZHU,18 AUG 1983,CHN,3,Kunshan (CHN),23 MAY 2004,1176
60,1052,1:20:41,Jimin DONG,10 OCT 1985,CHN,23,Cixi City (CHN),23 APR 2005,1176
61,1052,1:20:41,Ilya MARKOV,19 JUN 1972,RUS,2,Rio Maior (POR),01 APR 2006,1176
62,1052,1:20:41,Wei YU,11 SEP 1987,CHN,2,Nomi (JPN),15 MAR 2009,1176
63,1052,1:20:41,Christopher LINKE,24 OCT 1988,GER,6,Taicang (CHN),30 MAR 2012,1176
64,1052,1:20:41,João VIEIRA,20 FEB 1976,POR,11,"Olympic Stadium, London (GBR)",04 AUG 2012,1176
65,1052,1:20:41,Jared TALLENT,17 OCT 1984,AUS,3,Taicang (CHN),01 MAR 2013,1176
66,1052,1:20:41,Eider ARÉVALO,09 MAR 1993,COL,1,Rio Maior (POR),18 APR 2015,1176
67,1052,1:20:41,Tom BOSWORTH,17 JAN 1990,GBR,1,Dudince (SVK),19 MAR 2016,1176
68,1052,1:20:41,Jiaxing YIN,16 MAR 1994,CHN,4,Taicang (CHN),11 MAY 2019,1176
69,1052,1:20:41,Wenkui GAO,28 JUL 1995,CHN,5,Taicang (CHN),11 MAY 2019,1176
70,1052,1:20:41,Satoshi MARUO,28 NOV 1991,JPN,7,Kobe (JPN),16 FEB 2020,1176
71,1052,1:20:41,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,10,Poděbrady (CZE),02 APR 2022,1176
72,1052,1:20:41,Qingcun ZENG,03 APR 1995,CHN,7,Taicang (CHN),08 APR 2023,1176
73,1074,1:20:42,Daniel PLAZA,03 JUL 1966,ESP,5,La Coruña (ESP),06 JUN 1992,1176
74,1074,1:20:42,Dmitriy GOLOS,13 JUL 1970,BLR,7,"Adler, Sochi (RUS)",14 FEB 1993,1176
75,1074,1:20:42,Valentin KONONEN,07 MAR 1969,FIN,1,Heinola (FIN),07 MAY 2000,1176
76,1074,1:20:42,Bernardo SEGURA,11 FEB 1970,MEX,2,Ciudad Victoria (MEX),05 JUN 2004,1176
77,1074,1:20:42,João VIEIRA,20 FEB 1976,POR,7,Leamington (GBR),20 MAY 2007,1176
78,1074,1:20:42,Ivan TROTSKI,27 MAY 1976,BLR,1,Nesvizh (BLR),05 APR 2008,1176
79,1074,1:20:42,Zhen WANG,24 AUG 1991,CHN,3,Rio Maior (POR),10 APR 2010,1176
80,1074,1:20:42,Matej TÓTH,10 FEB 1983,SVK,1,Dudince (SVK),24 MAR 2012,1176
81,1074,1:20:42,Dzianis SIMANOVICH,20 APR 1987,BLR,12,"Olympic Stadium, London (GBR)",04 AUG 2012,1176
82,1074,1:20:42,Matej TÓTH,10 FEB 1983,SVK,3,Lugano (SUI),16 MAR 2014,1176
83,1074,1:20:42,Zelin CAI,11 APR 1991,CHN,5,"National Stadium, Beijing (CHN)",23 AUG 2015,1176
84,1074,1:20:42,Zelin CAI,11 APR 1991,CHN,3,Changbaishan (CHN),06 SEP 2015,1176
85,1074,1:20:42,Lebogang SHANGE,01 AUG 1990,RSA,1,Stellenbosch (RSA),16 APR 2016,1176
86,1074,1:20:42,Nils BREMBACH,23 FEB 1993,GER,15,"Olympic Stadium, London (GBR)",13 AUG 2017,1176
87,1074,1:20:42,Álvaro MARTÍN,18 JUN 1994,ESP,1,"Olympiastadion, Berlin (GER)",11 AUG 2018,1176
88,1074,1:20:42,Hiroto JUSHO,11 JAN 2000,JPN,3,Nomi (JPN),20 MAR 2022,1176
89,1090,1:20:43,Anatoliy SOLOMIN,02 JUL 1952,URS,4,Leningrad (URS),11 JUN 1988,1175
90,1090,1:20:43,Lyubomir IVANOV,09 MAR 1960,BUL,1,Sofia (BUL),26 JUN 1988,1175
91,1090,1:20:43,Roman MRÁZEK,21 JAN 1962,TCH,5,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1175
92,1090,1:20:43,Andrew JACHNO,13 APR 1962,AUS,1,Brisbane (AUS),26 AUG 1990,1175
93,1090,1:20:43,Mikhail SHCHENNIKOV,24 DEC 1967,URS,1,San José (USA),01 JUN 1991,1175
94,1090,1:20:43,Maurizio DAMILANO,06 APR 1957,ITA,1,Örnsköldsvik (SWE),29 JUN 1991,1175
95,1090,1:20:43,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,8,"Adler, Sochi (RUS)",14 FEB 1993,1175
96,1090,1:20:43,Thierry TOUTAIN,14 FEB 1962,FRA,21,Poděbrady (CZE),19 APR 1997,1175
97,1090,1:20:43,Vladimir STANKIN,02 JAN 1974,RUS,11,Naumburg (GER),02 MAY 2004,1175
98,1090,1:20:43,Omar SEGURA,24 MAR 1981,MEX,3,Ciudad Victoria (MEX),05 JUN 2004,1175
99,1090,1:20:43,Valeriy BORCHIN,11 SEP 1986,RUS,1,"Gyulai István Atlétika Stadion, Debrecen (HUN)",14 JUL 2007,1175
0,1090,1:20:43,Koichiro MORIOKA,02 APR 1985,JPN,2.0,Kobe (JPN),31 JAN 2010,1175
1,1090,1:20:43,Wei YU,11 SEP 1987,CHN,1.0,Xintai (CHN),11 MAR 2011,1175
2,1090,1:20:43,Andrey KRIVOV,14 NOV 1985,RUS,2.0,Sochi (RUS),27 FEB 2015,1175
3,1090,1:20:43,Anton KUČMÍN,07 JUN 1984,SVK,10.0,Poděbrady (CZE),09 APR 2016,1175
4,1090,1:20:43,Nils BREMBACH,23 FEB 1993,GER,2.0,Naumburg (GER),23 APR 2017,1175
5,1090,1:20:43,Xiaobin LI,10 OCT 1999,CHN,18.0,Huangshan (CHN),09 MAR 2019,1175
6,1090,1:20:43,José Eduardo ORTIZ,08 MAR 2000,GUA,4.0,Dudince (SVK),20 MAR 2021,1175
7,1090,1:20:43,Kewen LI,07 MAR 1999,CHN,11.0,Huangshan (CHN),20 MAR 2021,1175
8,1090,1:20:43,Eduard ZABUZHENKO,18 APR 1998,UKR,9.0,Poděbrady (CZE),16 MAY 2021,1175
9,1090,1:20:43,Subaru ISHIDA,04 JUN 1999,JPN,4.0,Nomi (JPN),20 MAR 2022,1175
10,1111,1:20:44,Raúl GONZÁLEZ,29 NOV 1952,MEX,1.0,Örebro (SWE),19 MAY 1982,1175
11,1111,1:20:44,Vladimir ANDREYEV,07 SEP 1966,RUS,1.0,Cheboksary (RUS),06 JUN 1993,1175
12,1111,1:20:44,André HÖHNE,10 MAR 1978,GER,13.0,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,1175
13,1111,1:20:44,Juan Manuel MOLINA,15 MAR 1979,ESP,4.0,Kraków (POL),23 JUN 2007,1175
14,1111,1:20:44,Giorgio RUBINO,15 APR 1986,ITA,3.0,Dublin (IRL),26 JUN 2011,1175
15,1111,1:20:44,Wei YU,11 SEP 1987,CHN,2.0,Huai'an (CHN),12 FEB 2012,1175
16,1111,1:20:44,Giorgio RUBINO,15 APR 1986,ITA,19.0,Taicang (CHN),04 MAY 2014,1175
17,1111,1:20:44,Yusuke SUZUKI,02 JAN 1988,JPN,2.0,Incheon (KOR),28 SEP 2014,1175
18,1111,1:20:44,Caio BONFIM,19 MAR 1991,BRA,6.0,"National Stadium, Beijing (CHN)",23 AUG 2015,1175
19,1111,1:20:44,Sandeep KUMAR,01 MAY 1986,IND,9.0,Nomi (JPN),20 MAR 2016,1175
20,1111,1:20:44,Daisuke MATSUNAGA,24 MAR 1995,JPN,4.0,La Coruña (ESP),03 JUN 2017,1175
21,1111,1:20:44,Brian Daniel PINTADO,29 JUL 1995,ECU,15.0,La Coruña (ESP),08 JUN 2019,1175
22,1111,1:20:44,Declan TINGAY,06 FEB 1999,AUS,1.0,Adelaide (AUS),13 FEB 2022,1175
23,1111,1:20:44,Alberto AMEZCUA,10 MAY 1992,ESP,9.0,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022,1175
24,1111,1:20:44,David HURTADO,21 APR 1999,ECU,2.0,Asunción (PAR),12 OCT 2022,1175
25,1111,1:20:44,Heng ZHONG,07 NOV 1995,CHN,8.0,Taicang (CHN),08 APR 2023,1175
26,1127,1:20:45,Maurizio DAMILANO,06 APR 1957,ITA,1.0,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1175
27,1127,1:20:45,Reima SALONEN,19 OCT 1955,FIN,1.0,Naantali (FIN),25 OCT 1987,1175
28,1127,1:20:45,Igor PLOTNIKOV,12 JUL 1964,URS,11.0,Moskva (URS),26 MAY 1990,1175
29,1127,1:20:45,Valentín MASSANA,05 JUL 1970,ESP,2.0,La Coruña (ESP),21 MAY 1994,1175
30,1127,1:20:45,Takayuki TANII,14 FEB 1983,JPN,3.0,Kobe (JPN),28 JAN 2003,1175
