"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
15,216,7:32.93,Deresse MEKONNEN,20 OCT 1987,ETH,7,Rieti (ITA),06 SEP 2009,1221
16,216,7:32.93,Yomif KEJELCHA,01 AUG 1997,ETH,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1221
17,218,7:32.94,Saïd AOUITA,02 NOV 1959,MAR,1,Bruxelles (BEL),30 AUG 1985,1220
18,219,7:32.97,Mark Kosgei KIPTOO,21 JUN 1976,KEN,6,Doha (QAT),08 MAY 2009,1220
19,220,7:33.00,Hailu MEKONNEN,04 APR 1980,ETH,2,Stuttgart (GER),06 JUN 1999,1220
20,221,7:33.01,Levi Omari MATEBO,03 NOV 1989,KEN,2,Rieti (ITA),07 SEP 2008,1220
21,222,7:33.02,Sammy Alex MUTAHI,01 JUN 1989,KEN,3,"Stade Louis II, Monaco (MON)",28 JUL 2009,1220
22,223,7:33.05,Birhanu BALEW,27 FEB 1996,BRN,4,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1220
23,224,7:33.06,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Doha (QAT),11 MAY 2007,1220
24,224,7:33.06,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1220
25,226,7:33.07,Bob KENNEDY,18 AUG 1970,USA,4,"Stade Louis II, Monaco (MON)",16 AUG 1997,1220
26,227,7:33.10,Benjamin LIMO,23 AUG 1974,KEN,3,"Stade Louis II, Monaco (MON)",20 JUL 2001,1219
27,228,7:33.13,Shem KORORIA,25 SEP 1972,KEN,7,Monaco (MON),10 AUG 1996,1219
28,228,7:33.13,Benjamin LIMO,23 AUG 1974,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1219
29,230,7:33.14,Eliud KIPCHOGE,05 NOV 1984,KEN,4,Doha (QAT),09 MAY 2008,1219
30,231,7:33.15,Enrique MOLINA,25 FEB 1968,ESP,6,Nice (FRA),16 JUL 1997,1219
31,231,7:33.15,Bernard LAGAT,12 DEC 1974,USA,2,Paris-St-Denis (FRA),17 JUL 2009,1219
32,233,7:33.18,Bouabdellah TAHRI,20 DEC 1978,FRA,4,"Stade Louis II, Monaco (MON)",28 JUL 2009,1219
33,234,7:33.20,Luke KIPKOSGEI,27 NOV 1975,KEN,2,Paris (FRA),29 JUL 1998,1219
34,234,7:33.20,Paul TERGAT,17 JUN 1969,KEN,9,"Stade Louis II, Monaco (MON)",08 AUG 1998,1219
35,236,7:33.21,Edwin Cheruiyot SOI,03 MAR 1986,KEN,3,"Olympiastadion, Berlin (GER)",22 AUG 2010,1219
36,237,7:33.23,Daniel KOMEN,17 MAY 1976,KEN,1,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1219
37,238,7:33.24,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1219
38,239,7:33.26,Joshua CHEPTEGEI,12 SEP 1996,UGA,2,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1218
39,240,7:33.27,Leonard Patrick KOMON,10 JAN 1988,KEN,8,Rieti (ITA),06 SEP 2009,1218
40,241,7:33.28,Paul BITOK,26 JUN 1970,KEN,2,Köln (GER),16 AUG 1992,1218
41,241,7:33.28,Muktar EDRIS,14 JAN 1994,ETH,7,Paris (FRA),27 AUG 2016,1218
42,243,7:33.3h,Saïd AOUITA,02 NOV 1959,MAR,1,Bruxelles (BEL),24 AUG 1984,1218
43,243,7:33.30,Jacob KROP,04 JUN 2001,KEN,6,"Stade Louis II, Monaco (MON)",10 AUG 2022,1218
44,245,7:33.35,Eliud KIPCHOGE,05 NOV 1984,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1218
45,246,7:33.36,John Kemboi KIBOWEN,21 APR 1969,KEN,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1218
46,246,7:33.36,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,4,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1218
47,248,7:33.37,Sydney MAREE,09 SEP 1956,USA,2,London (GBR),17 JUL 1982,1218
48,248,7:33.37,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Doha (QAT),14 MAY 2004,1218
49,248,7:33.37,Yomif KEJELCHA,01 AUG 1997,ETH,3,"Stade Charléty, Paris (FRA)",01 JUL 2017,1218
50,251,7:33.39,Ismail SGHYR,16 MAR 1972,MAR,6,Oslo (NOR),04 JUL 1997,1218
51,251,7:33.39,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,2,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1218
52,251,7:33.39,Berihu AREGAWI,28 FEB 2001,ETH,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1218
53,254,7:33.42,Salah EL GHAZI,02 NOV 1975,MAR,4,"Stade Louis II, Monaco (MON)",20 JUL 2001,1217
54,254,7:33.42,Abraham CHEBII,23 DEC 1979,KEN,1,"Stade Louis II, Monaco (MON)",20 AUG 2006,1217
55,256,7:33.43,John Kemboi KIBOWEN,21 APR 1969,KEN,3,Bruxelles (BEL),28 AUG 1998,1217
56,257,7:33.44,Salah HISSOU,16 JAN 1972,MAR,2,Nice (FRA),17 JUL 1999,1217
57,258,7:33.47,Salah HISSOU,16 JAN 1972,MAR,2,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1217
58,259,7:33.50,Tariku BEKELE,28 FEB 1987,ETH,8,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011,1217
59,260,7:33.51,Bernard LAGAT,12 DEC 1974,KEN,5,"Stade Louis II, Monaco (MON)",18 AUG 2000,1217
60,261,7:33.52,Mark CARROLL,15 JAN 1972,IRL,5,"Stade Louis II, Monaco (MON)",20 JUL 2001,1217
61,261,7:33.52,Abraham CHEBII,23 DEC 1979,KEN,4,Rieti (ITA),27 AUG 2006,1217
62,263,7:33.54,Eliud KIPCHOGE,05 NOV 1984,KEN,1,"International Stadium, Gateshead (GBR)",11 JUN 2006,1217
63,264,7:33.56,Dieter BAUMANN,09 FEB 1965,GER,1,Oslo (NOR),21 JUL 1995,1217
64,265,7:33.62,Sammy KIPKETER,29 SEP 1981,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1216
65,265,7:33.62,Isaac Kiprono SONGOK,25 APR 1984,KEN,2,"International Stadium, Gateshead (GBR)",11 JUN 2006,1216
66,267,7:33.64,Assefa MEZGEBU,19 JUN 1978,ETH,3,Paris (FRA),29 JUL 1998,1216
67,268,7:33.68,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,5,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1216
68,269,7:33.71,Richard LIMO,18 NOV 1980,KEN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1216
69,269,7:33.71,Hicham BELLANI,15 SEP 1979,MAR,2,"Stade Louis II, Monaco (MON)",20 AUG 2006,1216
70,271,7:33.78,Manuel PANCORBO,07 JUL 1966,ESP,4,Bruxelles (BEL),28 AUG 1998,1215
71,272,7:33.79,Paul KOECH,25 JUN 1969,KEN,5,"Stade Louis II, Monaco (MON)",16 AUG 1997,1215
72,273,7:33.84,Mark CARROLL,15 JAN 1972,IRL,5,Bruxelles (BEL),28 AUG 1998,1215
73,274,7:33.85,John KIPKOECH,29 DEC 1991,KEN,4,"Olympiastadion, Berlin (GER)",22 AUG 2010,1215
74,275,7:33.86,Benjamin LIMO,23 AUG 1974,KEN,2,Bruxelles (BEL),03 SEP 1999,1215
75,276,7:33.87,Brahim LAHLAFI,15 APR 1968,MAR,1,Köln (GER),08 AUG 1999,1215
76,276,7:33.87,Soufiane EL BAKKALI,07 JAN 1996,MAR,4,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1215
77,278,7:33.88,El Hassan LAHSSINI,01 JAN 1975,MAR,4,Nice (FRA),10 JUL 1996,1215
78,279,7:33.89,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,5,"Olympiastadion, Berlin (GER)",22 AUG 2010,1215
79,280,7:33.91,Dieter BAUMANN,09 FEB 1965,GER,1,Köln (GER),08 SEP 1991,1214
80,281,7:33.92,Khalid BOULAMI,07 AUG 1969,MAR,1,Köln (GER),16 AUG 1996,1214
81,281,7:33.92,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,4,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1214
82,283,7:33.93,Paul Kipsiele KOECH,10 NOV 1981,KEN,5,Doha (QAT),13 MAY 2005,1214
83,283,7:33.93,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,9,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011,1214
84,285,7:33.96,Bob KENNEDY,18 AUG 1970,USA,8,Monaco (MON),10 AUG 1996,1214
85,285,7:33.96,Wilson Boit KIPKETER,06 OCT 1973,KEN,7,Nice (FRA),16 JUL 1997,1214
86,287,7:34.00,Filip INGEBRIGTSEN,20 APR 1993,NOR,5,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1214
87,288,7:34.01,Paul BITOK,26 JUN 1970,KEN,2,Köln (GER),16 AUG 1996,1214
88,289,7:34.02,Khalid BOULAMI,07 AUG 1969,MAR,2,Lausanne (SUI),03 JUL 1996,1214
89,290,7:34.03,Vénuste NIYONGABO,09 DEC 1973,BDI,3,Köln (GER),16 AUG 1996,1214
90,290,7:34.03,John KIPKOECH,29 DEC 1991,KEN,3,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1214
91,292,7:34.04,Tom NYARIKI,27 SEP 1971,KEN,3,Lausanne (SUI),03 JUL 1996,1214
92,293,7:34.06,Leonard Patrick KOMON,10 JAN 1988,KEN,5,Doha (QAT),09 MAY 2008,1213
93,294,7:34.07,Edwin Cheruiyot SOI,03 MAR 1986,KEN,3,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1213
94,295,7:34.14,Ismail SGHYR,16 MAR 1972,MAR,3,Bruxelles (BEL),03 SEP 1999,1213
95,296,7:34.15,Brahim LAHLAFI,15 APR 1968,MAR,6,Bruxelles (BEL),28 AUG 1998,1213
96,297,7:34.18,Yobes ONDIEKI,21 FEB 1961,KEN,3,Köln (GER),16 AUG 1992,1213
97,298,7:34.26,Birhanu BALEW,27 FEB 1996,BRN,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1212
98,299,7:34.27,Khalid BOULAMI,07 AUG 1969,MAR,1,Köln (GER),24 AUG 1997,1212
99,300,7:34.29,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,9,Rieti (ITA),06 SEP 2009,1212
0,301,7:34.32,Richard LIMO,18 NOV 1980,KEN,4,Bruxelles (BEL),03 SEP 1999,1212
1,301,7:34.32,Chris SOLINSKY,05 DEC 1984,USA,5,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1212
2,303,7:34.36,Paul BITOK,26 JUN 1970,KEN,1,Nice (FRA),18 JUL 1994,1212
3,303,7:34.36,Enrique MOLINA,25 FEB 1968,ESP,5,Nice (FRA),10 JUL 1996,1212
4,305,7:34.37,Jonas CHERUIYOT,11 JAN 1984,KEN,2,Doha (QAT),11 MAY 2007,1211
5,306,7:34.40,Paul BITOK,26 JUN 1970,KEN,2,Köln (GER),24 AUG 1997,1211
6,306,7:34.40,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,3,"Stade Louis II, Monaco (MON)",20 AUG 2006,1211
7,308,7:34.41,Bernard LAGAT,12 DEC 1974,USA,1,Rethymno (GRE),21 JUL 2006,1211
8,309,7:34.44,Bob KENNEDY,18 AUG 1970,USA,4,Paris (FRA),29 JUL 1998,1211
9,310,7:34.46,Driss EL HIMER,04 APR 1974,FRA,5,Paris (FRA),29 JUL 1998,1211
10,311,7:34.47,Paul BITOK,26 JUN 1970,KEN,2,Bruxelles (BEL),22 AUG 1997,1211
11,312,7:34.49,Mohammed MOURHIT,10 OCT 1970,BEL,8,Nice (FRA),16 JUL 1997,1211
12,312,7:34.49,Khalid BOULAMI,07 AUG 1969,MAR,3,Bruxelles (BEL),22 AUG 1997,1211
13,314,7:34.50,Paul BITOK,26 JUN 1970,KEN,2,Oslo (NOR),21 JUL 1995,1211
14,315,7:34.54,Khalid BOULAMI,07 AUG 1969,MAR,2,Köln (GER),18 AUG 1995,1210
15,316,7:34.57,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1210
16,316,7:34.57,Hayle IBRAHIMOV,18 JAN 1990,AZE,5,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1210
17,318,7:34.58,Sammy KIPKETER,29 SEP 1981,KEN,5,Bruxelles (BEL),03 SEP 1999,1210
18,319,7:34.60,Wilson Boit KIPKETER,06 OCT 1973,KEN,6,"Stade Louis II, Monaco (MON)",16 AUG 1997,1210
19,320,7:34.62,Joseph EBUYA,20 JUN 1987,KEN,1,"Stade Louis II, Monaco (MON)",29 JUL 2008,1210
20,321,7:34.66,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Hengelo (NED),27 MAY 1996,1210
21,321,7:34.66,Joseph EBUYA,20 JUN 1987,KEN,3,Doha (QAT),11 MAY 2007,1210
22,321,7:34.66,Mo FARAH,23 MAR 1983,GBR,1,"Olympic Stadium, London (GBR)",24 JUL 2015,1210
23,324,7:34.67,Said Mohamed EL WARDI,19 APR 1972,MAR,4,Paris (FRA),23 JUN 2000,1210
24,324,7:34.67,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,2,Doha (QAT),14 MAY 2004,1210
25,326,7:34.69,Dieter BAUMANN,09 FEB 1965,GER,1,Köln (GER),21 AUG 1994,1209
26,327,7:34.70,Benjamin LIMO,23 AUG 1974,KEN,3,Stuttgart (GER),06 JUN 1999,1209
27,327,7:34.70,Paul BITOK,26 JUN 1970,KEN,3,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1209
28,327,7:34.70,Essa Ismail RASHED,14 DEC 1986,QAT,10,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011,1209
29,330,7:34.71,Chesari Kirui JACOB,06 APR 1984,KEN,6,"Olympiastadion, Berlin (GER)",22 AUG 2010,1209
30,330,7:34.71,Tariku BEKELE,28 FEB 1987,ETH,4,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1209
31,332,7:34.72,Benjamin LIMO,23 AUG 1974,KEN,1,"Stade Louis II, Monaco (MON)",19 JUL 2002,1209
32,333,7:34.74,Yobes ONDIEKI,21 FEB 1961,KEN,2,Köln (GER),08 SEP 1991,1209
33,333,7:34.74,Noureddine MORCELI,28 FEB 1970,ALG,1,Narbonne (FRA),19 JUN 1994,1209
34,333,7:34.74,Paul BITOK,26 JUN 1970,KEN,1,Nice (FRA),09 JUL 2001,1209
35,336,7:34.75,Edwin Cheruiyot SOI,03 MAR 1986,KEN,4,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1209
36,336,7:34.75,Tadese WORKU,20 JAN 2002,ETH,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1209
37,338,7:34.77,Khalid EL AMRI,20 MAR 1977,MAR,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1209
38,339,7:34.78,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,4,"Stade Louis II, Monaco (MON)",20 AUG 2006,1209
39,340,7:34.79,Saïd AOUITA,02 NOV 1959,MAR,1,Oslo (NOR),01 JUL 1989,1209
40,340,7:34.79,Stewart MCSWEYN,01 JUN 1995,AUS,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1209
41,342,7:34.82,Mark Kosgei KIPTOO,21 JUN 1976,KEN,11,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011,1209
42,342,7:34.82,John KIPKOECH,29 DEC 1991,KEN,12,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011,1209
43,344,7:34.83,Paul CHELIMO,27 OCT 1990,USA,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1209
44,345,7:34.85,Nicholas KIPKORIR,29 SEP 1998,KEN,3,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1208
45,346,7:34.86,Luke KIPKOSGEI,27 NOV 1975,KEN,6,"Stade Louis II, Monaco (MON)",18 AUG 2000,1208
46,347,7:34.87,Benjamin LIMO,23 AUG 1974,KEN,4,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1208
47,347,7:34.87,Mark Kosgei KIPTOO,21 JUN 1976,KEN,5,"Stade Louis II, Monaco (MON)",28 JUL 2009,1208
48,349,7:34.91,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,5,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1208
49,350,7:34.94,Ahmed BADAY,15 JUN 1974,MAR,4,"Stade Louis II, Monaco (MON)",25 JUL 2007,1208
50,351,7:34.96,Adam GOUCHER,18 FEB 1975,USA,6,"Stade Louis II, Monaco (MON)",20 JUL 2001,1208
51,351,7:34.96,Joshua CHEPTEGEI,12 SEP 1996,UGA,4,"Stade Charléty, Paris (FRA)",01 JUL 2017,1208
52,353,7:34.97,Benjamin LIMO,23 AUG 1974,KEN,2,Rethymno (GRE),21 JUL 2006,1208
53,354,7:34.98,Paul BITOK,26 JUN 1970,KEN,1,Köln (GER),01 AUG 1993,1208
54,354,7:34.98,Matt TEGENKAMP,19 JAN 1982,USA,5,"Stade Louis II, Monaco (MON)",20 AUG 2006,1208
55,356,7:34.99,Khalid BOULAMI,07 AUG 1969,MAR,3,"Stade Louis II, Monaco (MON)",25 JUL 1995,1208
56,356,7:34.99,Abdelaati IGUIDER,25 MAR 1987,MAR,1,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1208
57,358,7:35.00,Paul BITOK,26 JUN 1970,KEN,1,Nice (FRA),15 JUL 1992,1208
58,358,7:35.00,Craig MOTTRAM,18 JUN 1980,AUS,2,"EIS Don Valley Stadium, Sheffield (GBR)",15 JUL 2007,1208
59,360,7:35.01,Yobes ONDIEKI,21 FEB 1961,KEN,1,Nice (FRA),10 JUL 1989,1207
60,361,7:35.02,Ismail SGHYR,16 MAR 1972,MAR,3,Köln (GER),18 AUG 1995,1207
61,362,7:35.04,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,5,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1207
62,363,7:35.06,Serhiy LEBID,15 JUL 1975,UKR,2,"Stade Louis II, Monaco (MON)",19 JUL 2002,1207
63,363,7:35.06,Isaac Kiprono SONGOK,25 APR 1984,KEN,2,"Stade Louis II, Monaco (MON)",29 JUL 2008,1207
64,363,7:35.06,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,1,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1207
65,363,7:35.06,Stewart MCSWEYN,01 JUN 1995,AUS,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1207
66,367,7:35.08,Aloys NIZIGAMA,18 JUN 1966,BDI,2,Nice (FRA),18 JUL 1994,1207
67,367,7:35.08,Sammy KIPKETER,29 SEP 1981,KEN,5,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1207
68,369,7:35.11,Bernard LAGAT,12 DEC 1974,USA,7,"Olympiastadion, Berlin (GER)",22 AUG 2010,1207
69,370,7:35.13,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,1,"Stade Louis II, Monaco (MON)",17 JUL 2015,1207
70,371,7:35.15,Mo FARAH,23 MAR 1983,GBR,1,"Olympic Stadium, London (GBR)",09 JUL 2017,1207
71,372,7:35.16,Evan JAGER,08 MAR 1989,USA,6,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1207
72,373,7:35.18,Brahim LAHLAFI,15 APR 1968,MAR,5,Paris (FRA),23 JUN 2000,1206
73,373,7:35.18,Andrew BUTCHART,14 OCT 1991,GBR,3,"International Stadium, Gateshead (GBR)",13 JUL 2021,1206
74,375,7:35.2h,Brendan FOSTER,12 JAN 1948,GBR,1,Gateshead (GBR),03 AUG 1974,1206
75,375,7:35.20,Paul BITOK,26 JUN 1970,KEN,7,"Stade Louis II, Monaco (MON)",18 AUG 2000,1206
76,377,7:35.22,Jamal Bilal SALEM,12 SEP 1978,QAT,2,Naimette-Xhovémont (BEL),19 JUL 2006,1206
77,378,7:35.23,Moses KIPTANUI,01 OCT 1970,KEN,3,Nice (FRA),18 JUL 1994,1206
78,378,7:35.23,Paul KOECH,25 JUN 1969,KEN,9,Nice (FRA),16 JUL 1997,1206
79,380,7:35.24,Ismail SGHYR,16 MAR 1972,MAR,4,Köln (GER),16 AUG 1996,1206
80,381,7:35.28,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,2,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1206
81,381,7:35.28,Adel MECHAAL,05 DEC 1990,ESP,5,"Stade Charléty, Paris (FRA)",01 JUL 2017,1206
82,383,7:35.30,Luke KIPKOSGEI,27 NOV 1975,KEN,6,Bruxelles (BEL),03 SEP 1999,1206
83,384,7:35.32,Fita BAYISSA,15 DEC 1972,ETH,5,Köln (GER),16 AUG 1996,1206
84,385,7:35.33,Bob KENNEDY,18 AUG 1970,USA,4,Nice (FRA),18 JUL 1994,1205
85,386,7:35.34,Jacob KROP,04 JUN 2001,KEN,4,"International Stadium, Gateshead (GBR)",13 JUL 2021,1205
86,387,7:35.35,Mohamed AMYN,25 MAR 1976,MAR,2,Nice (FRA),09 JUL 2001,1205
87,387,7:35.35,Mushir Salim JAWHER,13 JUN 1978,KEN,3,Nice (FRA),09 JUL 2001,1205
88,389,7:35.41,Hicham BOUAOUCHIE,16 JUN 1974,MAR,2,Lille (FRA),11 JUL 1998,1205
89,389,7:35.41,Bob KENNEDY,18 AUG 1970,USA,6,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1205
90,389,7:35.41,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,1,"Puskás Ferenc Stadion, Budapest (HUN)",20 AUG 2012,1205
91,392,7:35.43,Yobes ONDIEKI,21 FEB 1961,KEN,1,Villeneuve d'Ascq (FRA),25 JUN 1989,1205
92,392,7:35.43,Arne GABIUS,22 MAR 1981,GER,7,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1205
93,394,7:35.44,Jonas CHERUIYOT,11 JAN 1984,KEN,2,Stockholm (SWE),07 AUG 2007,1205
94,394,7:35.44,Remmy Limo NDIWA,03 FEB 1988,KEN,4,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1205
95,396,7:35.45,Collis BIRMINGHAM,27 DEC 1984,AUS,8,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1205
96,397,7:35.46,Noah NGENY,02 NOV 1978,KEN,1,Sevilla (ESP),09 JUN 2000,1205
97,398,7:35.47,Moses KIPTANUI,01 OCT 1970,KEN,2,Nice (FRA),15 JUL 1992,1205
98,399,7:35.50,Bob KENNEDY,18 AUG 1970,USA,7,Bruxelles (BEL),03 SEP 1999,1204
99,399,7:35.50,Bouabdellah TAHRI,20 DEC 1978,FRA,6,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1204
0,401,7:35.51,Ismail SGHYR,16 MAR 1972,MAR,3.0,Oslo (NOR),21 JUL 1995,1204
1,402,7:35.52,Philip MOSIMA,02 JAN 1977,KEN,1.0,London (GBR),12 JUL 1996,1204
2,403,7:35.53,James Kwalia C'KURUI,12 JUN 1984,KEN,5.0,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1204
3,403,7:35.53,Albert ROP,17 JUL 1992,BRN,2.0,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1204
4,403,7:35.53,Ben TRUE,29 DEC 1985,USA,6.0,"Stade Charléty, Paris (FRA)",01 JUL 2017,1204
5,406,7:35.56,Tom NYARIKI,27 SEP 1971,KEN,5.0,Bruxelles (BEL),23 AUG 1996,1204
6,407,7:35.57,Lucas Kimeli ROTICH,16 APR 1990,KEN,13.0,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011,1204
7,408,7:35.60,Eric DUBUS,28 FEB 1966,FRA,4.0,Köln (GER),18 AUG 1995,1204
8,408,7:35.60,Mustapha ESSAÏD,20 JAN 1970,FRA,3.0,Lille (FRA),11 JUL 1998,1204
9,410,7:35.61,Shem KORORIA,25 SEP 1972,KEN,6.0,Köln (GER),16 AUG 1996,1204
10,410,7:35.61,Dieter BAUMANN,09 FEB 1965,GER,8.0,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,1204
11,410,7:35.61,Brahim LAHLAFI,15 APR 1968,MAR,6.0,Paris (FRA),29 JUL 1998,1204
12,410,7:35.61,Million WOLDE,17 MAR 1979,ETH,4.0,Stuttgart (GER),06 JUN 1999,1204
13,410,7:35.61,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,5.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1204
14,415,7:35.62,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,10.0,Rieti (ITA),06 SEP 2009,1204
15,416,7:35.64,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,3.0,Stockholm (SWE),07 AUG 2007,1204
16,417,7:35.65,Matthew RAMSDEN,23 JUL 1997,AUS,5.0,"International Stadium, Gateshead (GBR)",13 JUL 2021,1203
17,418,7:35.66,Salah HISSOU,16 JAN 1972,MAR,1.0,Nice (FRA),12 JUL 1995,1203
18,418,7:35.66,Albert ROP,17 JUL 1992,KEN,5.0,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1203
19,420,7:35.68,Moses KIPTANUI,01 OCT 1970,KEN,2.0,London (GBR),12 JUL 1996,1203
20,420,7:35.68,Matt TEGENKAMP,19 JAN 1982,USA,4.0,Stockholm (SWE),07 AUG 2007,1203
21,422,7:35.69,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,5.0,Rieti (ITA),27 AUG 2006,1203
22,422,7:35.69,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,1.0,"International Stadium, Gateshead (GBR)",31 AUG 2009,1203
23,424,7:35.71,Arturo BARRIOS,12 DEC 1963,MEX,2.0,Nice (FRA),10 JUL 1989,1203
24,424,7:35.71,Salah EL GHAZI,02 NOV 1975,MAR,3.0,"Stade Louis II, Monaco (MON)",19 JUL 2002,1203
25,426,7:35.72,Sammy KIPKETER,29 SEP 1981,KEN,8.0,"Stade Louis II, Monaco (MON)",18 AUG 2000,1203
26,427,7:35.77,Abderrahim GOUMRI,21 MAY 1976,MAR,1.0,Bruxelles (BEL),30 AUG 2002,1203
27,428,7:35.79,Moses KIPTANUI,01 OCT 1970,KEN,2.0,Köln (GER),01 AUG 1993,1203
28,429,7:35.80,Abdellah BÉHAR,05 JUL 1963,FRA,6.0,Nice (FRA),10 JUL 1996,1203
29,429,7:35.80,Brahim LAHLAFI,15 APR 1968,MAR,7.0,Köln (GER),16 AUG 1996,1203
30,429,7:35.80,Daniel KOMEN,17 MAY 1976,KEN,3.0,"Olympiastadion, Berlin (GER)",01 SEP 2000,1203
31,432,7:35.81,Mushir Salim JAWHER,13 JUN 1978,BRN,4.0,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1202
32,433,7:35.82,Paul BITOK,26 JUN 1970,KEN,1.0,Rieti (ITA),05 SEP 1999,1202
