"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
49,7038,1:37:36,Tongmei ZHOU,04 APR 1988,CHN,9,La Coruña (ESP),01 JUN 2013,1008
50,7038,1:37:36,Gemma BRIDGE,17 MAY 1993,GBR,8,Lugano (SUI),19 MAR 2017,1008
51,7038,1:37:36,Antonella PALMISANO,06 AUG 1991,ITA,13,"Corniche, Doha (QAT)",29 SEP 2019,1008
52,7038,1:37:36,Inês MENDES,11 APR 2003,POR,4,Almeirim (POR),10 APR 2021,1008
53,7054,1:37:37,Monica BALLESTER,24 JUN 1975,ESP,3,Badalona (ESP),19 JAN 2003,1008
54,7054,1:37:37,Michelle ROHL,12 NOV 1965,USA,3,"Overland Park, KS (USA)",04 APR 2004,1008
55,7054,1:37:37,Cheryl WEBB,03 OCT 1976,AUS,16,Shenzhen (CHN),24 MAR 2007,1008
56,7054,1:37:37,Elisa RIGAUDO,17 JUN 1980,ITA,6,Murcia (ESP),21 SEP 2008,1008
57,7054,1:37:37,Lucie PELANTOVÁ,07 MAY 1986,CZE,23,Olhao (POR),21 MAY 2011,1008
58,7054,1:37:37,Jinzi KANG,15 JAN 1988,CHN,18,Baoji (CHN),17 SEP 2011,1008
59,7054,1:37:37,Inna KASHYNA,27 SEP 1991,UKR,1,Sumy (UKR),09 JUN 2012,1008
60,7054,1:37:37,Miranda MELVILLE,20 MAR 1989,USA,17,Lima (PER),13 MAY 2017,1008
61,7054,1:37:37,Lixue WANG,15 DEC 1996,CHN,26,Tianjin (CHN),04 SEP 2017,1008
62,7054,1:37:37,Maika YAGI,21 JAN 1999,JPN,5,Takahata (JPN),28 OCT 2018,1008
63,7054,1:37:37,Hang YIN,07 FEB 1997,CHN,8,Huangshan (CHN),23 APR 2022,1008
64,7054,1:37:37,Brigita VIRBALYTĖ,01 FEB 1985,LTU,2,Alytus (LTU),20 MAY 2022,1008
65,7066,1:37:38,Aleksandra SOROKINA,24 FEB 1979,RUS,9,Cheboksary (RUS),07 SEP 2003,1008
66,7066,1:37:38,Alla BOZHKA,12 NOV 1984,BLR,2,Minsk (BLR),02 JUN 2004,1008
67,7066,1:37:38,Mi-jung KIM,10 JUN 1979,KOR,5,Doha (QAT),07 DEC 2006,1008
68,7066,1:37:38,Natalya RYMAR,16 MAR 1983,RUS,17,Cheboksary (RUS),17 JUN 2007,1008
69,7066,1:37:38,Sylwia KORZENIOWSKA,25 APR 1980,POL,23,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1008
70,7066,1:37:38,Valentina TRAPLETTI,12 JUL 1985,ITA,2,Melfi (ITA),07 OCT 2007,1008
71,7066,1:37:38,Irina LAZAREVA,02 MAR 1986,RUS,15,Saransk (RUS),08 JUN 2008,1008
72,7066,1:37:38,Rocío FLORIDO,16 JAN 1976,ESP,7,Santa Eulària des Riu (ESP),07 MAR 2010,1008
73,7066,1:37:38,Yang SHI,24 JAN 1983,CHN,14,Chihuahua (MEX),15 MAY 2010,1008
74,7066,1:37:38,Yawei YANG,16 OCT 1983,CHN,15,Chihuahua (MEX),15 MAY 2010,1008
75,7066,1:37:38,Yeongeun JEON,24 MAY 1988,KOR,1,Yeosu (KOR),06 JUN 2014,1008
76,7066,1:37:38,Erica SENA,03 MAY 1985,BRA,1,Sao Bernardo do Campo (BRA),02 JUL 2016,1008
77,7066,1:37:38,Da-seul LEE,08 NOV 1996,KOR,8,Taicang (CHN),15 APR 2017,1008
78,7066,1:37:38,Dimitra BOCHORI,17 JUN 1998,GRE,2,Patra (GRE),09 AUG 2020,1008
79,7066,1:37:38,Haiying JI,25 FEB 2000,CHN,20,Taian (CHN),20 SEP 2020,1008
80,7066,1:37:38,Bhawna JAT,01 MAR 1996,IND,32,"Odori Park, Sapporo (JPN)",06 AUG 2021,1008
81,7082,1:37:39,Larisa RAMAZANOVA-KHMELNITSKAYA,23 SEP 1971,BLR,32,"Olympic Stadium, Sydney (AUS)",28 SEP 2000,1007
82,7082,1:37:39,Ana CABECINHA,29 APR 1984,POR,56,Naumburg (GER),02 MAY 2004,1007
83,7082,1:37:39,Lisa GRANT,26 APR 1985,AUS,2,Sydney (AUS),23 JUL 2005,1007
84,7082,1:37:39,Zuzana MALÍKOVÁ,02 AUG 1983,SVK,6,Izmir (TUR),15 AUG 2005,1007
85,7082,1:37:39,Na SHI,17 FEB 1981,CHN,15,Sesto San Giovanni (ITA),01 MAY 2007,1007
86,7082,1:37:39,Jolanta DUKURE,20 SEP 1979,LAT,43,Cheboksary (RUS),11 MAY 2008,1007
87,7082,1:37:39,Kang ZHOU,24 DEC 1989,CHN,9,Huangshan (CHN),16 MAR 2010,1007
88,7082,1:37:39,Katarzyna GOLBA,21 DEC 1989,POL,22,Lugano (SUI),18 MAR 2012,1007
89,7082,1:37:39,Sibilla DI VINCENZO,22 JAN 1983,ITA,2,Molfetta (ITA),01 JUN 2013,1007
90,7082,1:37:39,Stephanie STIGWOOD,21 OCT 1990,AUS,2,Hobart (AUS),02 FEB 2014,1007
91,7082,1:37:39,Eliška DRAHOTOVÁ,22 JUL 1995,CZE,16,Poděbrady (CZE),12 APR 2014,1007
92,7082,1:37:39,Lucie PELANTOVÁ,07 MAY 1986,CZE,,Naumburg (GER),19 APR 2015,1007
93,7082,1:37:39,Xin ZHANG,17 AUG 1989,CHN,25,Changbaishan (CHN),06 SEP 2015,1007
94,7082,1:37:39,Heather LEWIS,25 OCT 1993,GBR,9,Lugano (SUI),19 MAR 2017,1007
95,7082,1:37:39,Gabriela GONZALEZ,12 OCT 1991,MEX,6,San Jerónimo (GUA),12 DEC 2020,1007
96,7082,1:37:39,Regina RYKOVA,19 DEC 1991,KAZ,,Lutsk (UKR),20 MAR 2021,1007
97,7082,1:37:39,Galina YAKUSHEVA,14 JUL 1988,KAZ,7,Alytus (LTU),09 JUN 2023,1007
98,7099,1:37:40,Yang YAN,25 FEB 1987,CHN,18,Kunshan (CHN),23 MAY 2004,1007
99,7099,1:37:40,Cheryl WEBB,03 OCT 1976,AUS,38,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1007
0,7099,1:37:40,Yanmei LU,29 JUN 1985,CHN,7.0,Yenking (CHN),04 SEP 2004,1007
1,7099,1:37:40,Lisa GRANT,26 APR 1985,AUS,42.0,La Coruña (ESP),13 MAY 2006,1007
2,7099,1:37:40,Yelena GINKO,30 JUL 1976,BLR,4.0,Chihuahua (MEX),08 MAR 2008,1007
3,7099,1:37:40,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,9.0,Alytus (LTU),13 JUN 2008,1007
4,7099,1:37:40,Zuzana MALÍKOVÁ,02 AUG 1983,SVK,4.0,Dudince (SVK),28 MAR 2009,1007
5,7099,1:37:40,Paulina BUZIAK,16 DEC 1986,POL,3.0,Zaniemsyl (POL),18 APR 2009,1007
6,7099,1:37:40,Jing HUANG,28 FEB 1988,CHN,7.0,Taicang (CHN),08 MAY 2010,1007
7,7099,1:37:40,Cisiane Dutra LOPEZ,17 FEB 1983,BRA,7.0,Rio Maior (POR),05 APR 2014,1007
8,7099,1:37:40,Mayra PÉREZ,20 DEC 1988,GUA,7.0,Poděbrady (CZE),11 APR 2015,1007
9,7099,1:37:40,Rachel TALLENT,20 FEB 1993,AUS,7.0,"Main Stadium, Gwangju (KOR)",10 JUL 2015,1007
10,7099,1:37:40,Mihaela Valentina PUŞCAŞU,22 JAN 1995,ROU,3.0,Resita (ROU),20 MAR 2016,1007
11,7099,1:37:40,Cisiane Dutra LOPEZ,17 FEB 1983,BRA,5.0,Guayaquil (ECU),03 APR 2016,1007
12,7099,1:37:40,Mara RIBEIRO,11 MAY 1995,POR,14.0,Rio Maior (POR),09 APR 2016,1007
13,7099,1:37:40,Angela Melania CASTRO CHIRIVECHZ,21 FEB 1993,BOL,18.0,Lázaro Cárdenas (MEX),20 APR 2019,1007
14,7099,1:37:40,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,,Adelaide (AUS),09 FEB 2020,1007
15,7116,1:37:41,Lauren FORGUES,16 APR 1988,USA,3.0,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1007
16,7117,1:37:41,Fang YINHUA,,CHN,17.0,Zhuhai (CHN),10 MAR 1996,1007
17,7117,1:37:41,Cheryl WEBB,03 OCT 1976,AUS,3.0,Brisbane (AUS),06 APR 2003,1007
18,7117,1:37:41,Melanie SEEGER,08 JAN 1977,GER,26.0,Miskolc (HUN),21 MAY 2005,1007
19,7117,1:37:41,Christin ELSS,04 SEP 1989,GER,8.0,Poděbrady (CZE),10 APR 2010,1007
20,7117,1:37:41,Laura POLLI,07 SEP 1983,SUI,16.0,Lugano (SUI),20 MAR 2011,1007
21,7117,1:37:41,Yeongeun JEON,24 MAY 1988,KOR,1.0,Daegu (KOR),10 JUN 2011,1007
22,7117,1:37:41,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,3.0,Dudince (SVK),24 MAR 2012,1007
23,7117,1:37:41,Xin ZHANG,17 AUG 1989,CHN,22.0,Shenyang (CHN),12 MAY 2013,1007
24,7117,1:37:41,Nadzeya DARAZHUK,23 JAN 1990,BLR,8.0,Alytus (LTU),14 JUN 2013,1007
25,7117,1:37:41,Chunyan ZHU,03 JUN 1992,CHN,21.0,Huangshan (CHN),27 FEB 2014,1007
26,7117,1:37:41,María PÉREZ,29 APR 1996,ESP,8.0,Motril (ESP),28 FEB 2016,1007
27,7117,1:37:41,Olena MIZERNYUK,23 NOV 1995,UKR,2.0,Ivano-Frankivsk (UKR),21 OCT 2018,1007
28,7129,1:37:42,Sachiyo MATSUNOBU,27 MAR 1973,JPN,3.0,Kobe (JPN),28 JAN 2001,1006
29,7129,1:37:42,Vanessa PÉREZ,1979,ESP,8.0,Rio Maior (POR),05 APR 2003,1006
30,7129,1:37:42,Mariya NIKITINA,1983,RUS,4.0,"Adler, Sochi (RUS)",08 FEB 2004,1006
31,7129,1:37:42,Liping YANG,12 SEP 1984,CHN,20.0,Nanning (CHN),25 FEB 2005,1006
32,7129,1:37:42,Ana Maria GROZA,01 JUN 1976,ROU,2.0,Bucureşti (ROU),27 JUL 2007,1006
33,7129,1:37:42,Oksana CHUBENKO-YANKOVSKAYA,22 SEP 1987,RUS,8.0,Cheboksary (RUS),13 JUN 2009,1006
34,7129,1:37:42,Eva Maria IGLESIAS,10 JUN 1985,ESP,7.0,Benicassim (ESP),06 MAR 2011,1006
35,7129,1:37:42,Monica EQUIHUA,23 SEP 1982,MEX,11.0,Rio Maior (POR),09 APR 2011,1006
36,7129,1:37:42,Christin ELSS,04 SEP 1989,GER,4.0,Zaniemsyl (POL),16 APR 2011,1006
37,7129,1:37:42,Qinqin HE,23 MAR 1992,CHN,1.0,Nanchang (CHN),24 OCT 2011,1006
38,7129,1:37:42,Raquel GONZÁLEZ,16 NOV 1989,ESP,2.0,Badalona (ESP),12 FEB 2012,1006
39,7129,1:37:42,Corinne BAUDOIN,22 FEB 1980,FRA,3.0,Fontenay-le-Comte (FRA),09 MAR 2014,1006
40,7129,1:37:42,Jeong-eun LEE,13 SEP 1994,KOR,2.0,Yeosu (KOR),06 JUN 2014,1006
41,7129,1:37:42,Cisiane Dutra LOPEZ,17 FEB 1983,BRA,23.0,Dudince (SVK),19 MAR 2016,1006
42,7129,1:37:42,Serena SONODA,10 SEP 1996,JPN,18.0,Nomi (JPN),20 MAR 2016,1006
43,7129,1:37:42,Erin GRAY,17 MAY 1987,USA,3.0,"Earth City, MO (USA)",03 APR 2016,1006
44,7129,1:37:42,Chahinez NASRI,03 JUN 1996,TUN,57.0,Roma (ITA),07 MAY 2016,1006
45,7129,1:37:42,. PRIYANKA,10 MAR 1996,IND,10.0,Nomi (JPN),19 MAR 2017,1006
46,7129,1:37:42,Diana AIDOSSOVA,05 SEP 1995,KAZ,8.0,Nomi (JPN),18 MAR 2018,1006
47,7129,1:37:42,Darya PALUEKTAVA,04 MAR 1993,BLR,14.0,"Corniche, Doha (QAT)",29 SEP 2019,1006
48,7129,1:37:42,Mayra PÉREZ,20 DEC 1988,GUA,2.0,San José (CRC),01 MAR 2020,1006
49,7129,1:37:42,Carolina COSTA,12 MAR 1998,POR,3.0,Olhao (POR),20 DEC 2020,1006
50,7129,1:37:42,Kunyu ZHU,14 MAY 1996,CHN,1.0,Zibo (CHN),17 APR 2021,1006
51,7129,1:37:42,Xiaole ZHANG,17 JAN 2000,CHN,2.0,Zibo (CHN),17 APR 2021,1006
52,7129,1:37:42,Robyn STEVENS,24 APR 1983,USA,33.0,"Odori Park, Sapporo (JPN)",06 AUG 2021,1006
53,7129,1:37:42,Yukiko UMENO,08 JAN 2003,JPN,7.0,Kobe (JPN),20 FEB 2022,1006
54,7129,1:37:42,Xinyu LI,24 OCT 2004,CHN,26.0,Huangshan (CHN),05 MAR 2023,1006
55,7156,1:37:43,Claire WOODS,06 JUL 1981,AUS,6.0,Sydney (AUS),04 FEB 2006,1006
56,7156,1:37:43,Malvina PETROVA,21 APR 1989,RUS,16.0,"Adler, Sochi (RUS)",28 FEB 2009,1006
57,7156,1:37:43,Yingting PANG,28 JAN 1987,CHN,10.0,Huhehaote (CHN),20 JUN 2009,1006
58,7156,1:37:43,Rei INOUE,23 JUL 1991,JPN,12.0,Sesto San Giovanni (ITA),01 MAY 2011,1006
59,7156,1:37:43,Paola PÉREZ,21 DEC 1989,ECU,12.0,Rio Maior (POR),14 APR 2012,1006
60,7156,1:37:43,Federica FERRARO,18 AUG 1988,ITA,6.0,Sesto San Giovanni (ITA),17 JUN 2012,1006
61,7156,1:37:43,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,48.0,"Olympic Stadium, London (GBR)",11 AUG 2012,1006
62,7156,1:37:43,Agnese PASTARE,27 OCT 1988,LAT,12.0,Dudince (SVK),21 MAR 2015,1006
63,7156,1:37:43,Qianyuan ZHAO,11 MAR 1995,CHN,7.0,Taicang (CHN),23 APR 2016,1006
64,7156,1:37:43,Maritza Rafaela PONCIO,23 DEC 1994,GUA,18.0,Poděbrady (CZE),07 APR 2018,1006
65,7156,1:37:43,Lidia BARCELLA,21 APR 1997,ITA,2.0,Cassino (ITA),24 MAR 2019,1006
66,7156,1:37:43,Heather LEWIS,25 OCT 1993,GBR,21.0,Alytus (LTU),19 MAY 2019,1006
67,7156,1:37:43,Alana BARBER,08 JUL 1987,NZL,4.0,Chiasso (SUI),01 SEP 2019,1006
68,7156,1:37:43,Nami KUMAGAI,09 JUL 1996,JPN,6.0,Kobe (JPN),16 FEB 2020,1006
69,7156,1:37:43,Darya MELENTYEVA,07 APR 1998,RUS,10.0,Sochi (RUS),19 FEB 2021,1006
70,7156,1:37:43,Ayşe TEKDAL,28 OCT 1999,TUR,5.0,"Kadrioru staadion, Tallinn (EST)",09 JUL 2021,1006
71,7156,1:37:43,Elisa NEUVONEN,19 MAR 1991,FIN,25.0,Poděbrady (CZE),02 APR 2022,1006
72,7156,1:37:43,Emily Wamusyi NGII,13 AUG 1986,KEN,30.0,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022,1006
73,7156,1:37:43,Vittoria GIORDANI,14 MAR 2000,ITA,2.0,Grottammare (ITA),16 OCT 2022,1006
74,7156,1:37:43,Karla JARAMILLO,21 JAN 1997,ECU,35.0,La Coruña (ESP),03 JUN 2023,1006
75,7176,1:37:44,Anne SIMONSEN,18 JUN 1980,NOR,52.0,Mézidon-Canon (FRA),02 MAY 1999,1006
76,7176,1:37:44,Vicky LUPTON,17 APR 1972,GBR,1.0,Leamington (GBR),27 JUN 1999,1006
77,7176,1:37:44,Anna SZUMNY,24 SEP 1983,POL,2.0,Bielsko-Biala (POL),04 JUL 2003,1006
78,7176,1:37:44,Cristiana PELLINO,21 SEP 1970,ITA,1.0,San Pietro Clarenza (ITA),17 APR 2005,1006
79,7176,1:37:44,Leslie GUAVITA,17 OCT 1988,COL,3.0,La Viriina Risaralda (COL),13 APR 2008,1006
80,7176,1:37:44,Chaima TRABELSI,11 MAR 1982,TUN,1.0,Tunis (TUN),19 APR 2009,1006
81,7176,1:37:44,Leimapokpam Deep DEVI MALA,16 APR 1985,IND,6.0,Nomi (JPN),14 MAR 2010,1006
82,7176,1:37:44,Erica SENA,03 MAY 1985,BRA,34.0,Saransk (RUS),13 MAY 2012,1006
83,7176,1:37:44,Mami URABE,18 JAN 1988,JPN,6.0,Takahata (JPN),26 OCT 2014,1006
84,7176,1:37:44,Mar JUÁREZ,27 SEP 1993,ESP,3.0,Igualada (ESP),07 FEB 2015,1006
85,7176,1:37:44,Amanda CANO,19 AUG 1994,ESP,2.0,Valverde (ESP),04 MAR 2017,1006
86,7176,1:37:44,Cisiane Dutra LOPEZ,17 FEB 1983,BRA,9.0,Rio Maior (POR),01 APR 2017,1006
87,7176,1:37:44,Teresa ZUREK,29 JUL 1998,GER,3.0,"Five Rings Sports Center, Wuhan (CHN)",25 OCT 2019,1006
88,7176,1:37:44,Rachel TALLENT,20 FEB 1993,AUS,3.0,"Fawkner Park, Melbourne (AUS)",01 DEC 2019,1006
89,7176,1:37:44,Irene VAZQUEZ,12 AUG 1998,ESP,7.0,Pamplona (ESP),13 FEB 2022,1006
90,7191,1:37:45,Carmen BONÉ,20 DEC 1980,ESP,6.0,Zaragoza (ESP),08 FEB 2004,1006
91,7191,1:37:45,Beatriz PASCUAL,09 MAY 1982,ESP,15.0,Rio Maior (POR),02 APR 2005,1006
92,7191,1:37:45,Ann LOUGHNANE,08 APR 1986,IRL,1.0,Douglas (GBR),25 FEB 2006,1006
93,7191,1:37:45,Evelyn NUNEZ,09 APR 1971,GUA,4.0,Poděbrady (CZE),08 APR 2006,1006
94,7191,1:37:45,Sandra Patricia ZAPATA,03 FEB 1977,COL,1.0,São Paulo (BRA),07 JUN 2007,1006
95,7191,1:37:45,Lijuang XIE,14 MAY 1993,CHN,2.0,Taicang (CHN),22 APR 2011,1006
96,7191,1:37:45,Grace Wanjiru NJUE,10 JAN 1979,KEN,1.0,Nairobi (KEN),14 JUN 2012,1006
97,7191,1:37:45,Junying XIAO,16 JUN 1992,CHN,9.0,Changbaishan (CHN),20 SEP 2013,1006
98,7191,1:37:45,Rachel TALLENT,20 FEB 1993,AUS,7.0,Taicang (CHN),01 MAY 2015,1006
99,7191,1:37:45,Miranda MELVILLE,20 MAR 1989,USA,10.0,"CIBC, Toronto (CAN)",19 JUL 2015,1006
0,7191,1:37:45,Khrystyna YUDKINA,04 DEC 1984,UKR,4.0,Sumy (UKR),17 JUN 2017,1006
1,7191,1:37:45,Nami KUMAGAI,09 JUL 1996,JPN,15.0,Nomi (JPN),17 MAR 2019,1006
2,7191,1:37:45,Ayşe TEKDAL,28 OCT 1999,TUR,22.0,Alytus (LTU),19 MAY 2019,1006
3,7191,1:37:45,Rita RÉCSEI,30 JAN 1996,HUN,1.0,Békéscsaba (HUN),23 APR 2023,1006
4,7205,1:37:46,Ming HU,08 OCT 1984,CHN,1.0,Chaoyang (CHN),28 MAY 2002,1005
5,7205,1:37:46,Ana Maria POPESCU,11 DEC 1977,ROU,6.0,Resita (ROU),14 JUL 2002,1005
6,7205,1:37:46,Kellie WAPSHOTT,23 AUG 1981,AUS,2.0,Melbourne (AUS),07 AUG 2005,1005
7,7205,1:37:46,Laura POLLI,07 SEP 1983,SUI,1.0,Lugano (SUI),02 APR 2006,1005
8,7205,1:37:46,Jurgita MESKAUSKIENÉ,27 AUG 1976,LTU,9.0,Poděbrady (CZE),12 APR 2008,1005
9,7205,1:37:46,Marie POLLI,28 NOV 1980,SUI,3.0,Naumburg (GER),01 JUN 2008,1005
10,7205,1:37:46,Yeongeun JEON,24 MAY 1988,KOR,2.0,Yeochun (KOR),13 OCT 2008,1005
11,7205,1:37:46,Mariya KHADEYEVA,09 MAR 1999,RUS,3.0,Voronovo (RUS),05 SEP 2020,1005
12,7205,1:37:46,Souad AZZI,18 SEP 1999,ALG,1.0,Béjaïa (ALG),10 APR 2021,1005
13,7205,1:37:46,Meiduo GANGLA,21 JAN 2003,CHN,27.0,Huangshan (CHN),05 MAR 2023,1005
14,7215,1:37:47,Valérie NADAUD,16 MAR 1968,FRA,3.0,Orléans (FRA),26 SEP 1999,1005
15,7215,1:37:47,Lisa LANGFORD-KEHLER,15 MAR 1967,GBR,33.0,"Olympic Stadium, Sydney (AUS)",28 SEP 2000,1005
16,7215,1:37:47,Zuzana BLAŽEKOVÁ,01 JUL 1980,SVK,1.0,Poděbrady (CZE),05 APR 2003,1005
17,7215,1:37:47,Yevdokiya KOROTKOVA,28 FEB 1979,RUS,10.0,"Adler, Sochi (RUS)",08 FEB 2004,1005
18,7215,1:37:47,Olena MIROSHNICHENKO,01 MAR 1977,UKR,5.0,Yevpatoriya (UKR),04 MAR 2005,1005
19,7215,1:37:47,Agnieszka OLESZ,30 JUL 1979,POL,1.0,Rumia (POL),12 JUN 2005,1005
20,7215,1:37:47,Nadiya BOROVSKA,25 FEB 1981,UKR,43.0,La Coruña (ESP),13 MAY 2006,1005
21,7215,1:37:47,Cisiane Dutra LOPEZ,17 FEB 1983,BRA,16.0,Rio Maior (POR),05 APR 2008,1005
22,7215,1:37:47,Zuzana MALÍKOVÁ,02 AUG 1983,SVK,25.0,"Olympiastadion, Berlin (GER)",16 AUG 2009,1005
23,7215,1:37:47,Claire WOODS,06 JUL 1981,AUS,2.0,Melbourne (AUS),22 NOV 2009,1005
24,7215,1:37:47,Jiaojiao WANG,11 DEC 1993,CHN,10.0,Baoji (CHN),17 SEP 2011,1005
25,7215,1:37:47,Yumi NEMOTO,14 DEC 1993,JPN,7.0,Kobe (JPN),17 FEB 2013,1005
26,7215,1:37:47,Emilie MENUET,27 SEP 1991,FRA,3.0,Arles (FRA),08 MAR 2015,1005
27,7215,1:37:47,Yeongeun JEON,24 MAY 1988,KOR,1.0,Mungyeong (KOR),28 JUN 2015,1005
28,7215,1:37:47,Lei YANG,29 NOV 1995,CHN,19.0,Huangshan (CHN),06 MAR 2016,1005
29,7215,1:37:47,Nicole COLOMBI,29 DEC 1995,ITA,58.0,Roma (ITA),07 MAY 2016,1005
30,7215,1:37:47,Fenyan ZHAO,21 JUL 1996,CHN,27.0,Tianjin (CHN),04 SEP 2017,1005
31,7215,1:37:47,Kaori KAWAZOE,30 SEP 1995,JPN,9.0,Nomi (JPN),18 MAR 2018,1005
32,7215,1:37:47,Agnese PASTARE,27 OCT 1988,LAT,4.0,Dudince (SVK),24 MAR 2018,1005
33,7215,1:37:47,Faying MA,30 AUG 1993,CHN,21.0,Taian (CHN),20 SEP 2020,1005
34,7215,1:37:47,Fangfei LIU,26 JAN 1997,CHN,23.0,Xi'an (CHN),20 SEP 2021,1005
35,7215,1:37:47,Ema HAČUNDOVÁ,05 MAR 1999,SVK,1.0,Banská Bystrica (SVK),16 APR 2023,1005
36,7237,1:37:48,Jill MAYBIR-BARRETT,13 JUL 1964,AUS,1.0,Sydney (AUS),06 SEP 1997,1005
37,7237,1:37:48,Fabiola GODÍNEZ,28 MAY 1983,MEX,8.0,Tlalnepantla de Baz (MEX),25 MAR 2006,1005
38,7237,1:37:48,Olena MIROSHNICHENKO,01 MAR 1977,UKR,6.0,Yevpatoriya (UKR),14 MAR 2009,1005
39,7237,1:37:48,Yekaterina YEZHOVA,03 JUL 1982,RUS,13.0,Sochi (RUS),26 FEB 2011,1005
40,7237,1:37:48,Agnese PASTARE,27 OCT 1988,LAT,25.0,"DS, Daegu (KOR)",31 AUG 2011,1005
41,7237,1:37:48,Marie POLLI,28 NOV 1980,SUI,21.0,Lugano (SUI),17 MAR 2013,1005
42,7237,1:37:48,Kristina MIKHAYLOVA,16 OCT 1992,RUS,12.0,Sochi (RUS),27 FEB 2016,1005
43,7237,1:37:48,Andreea ARSINE,14 SEP 1988,ROU,59.0,Roma (ITA),07 MAY 2016,1005
44,7237,1:37:48,Monika VAICIUKEVIČIŪTĖ,03 APR 1996,LTU,8.0,Alytus (LTU),10 JUN 2016,1005
45,7237,1:37:48,Marine QUENNEHEN,01 AUG 1991,FRA,2.0,Epinal (FRA),17 MAR 2019,1005
46,7237,1:37:48,Karla JARAMILLO,21 JAN 1997,ECU,27.0,La Coruña (ESP),05 JUN 2021,1005
47,7237,1:37:48,Laura GARCÍA-CARO,16 APR 1995,ESP,34.0,"Odori Park, Sapporo (JPN)",06 AUG 2021,1005
48,7237,1:37:48,Yanfen TAN,16 MAR 2000,CHN,17.0,Xi'an (CHN),24 SEP 2021,1005
49,7237,1:37:48,María Fernanda PEINADO,12 NOV 2001,GUA,2.0,San Jerónimo (GUA),08 MAY 2022,1005
50,7237,1:37:48,Ilse GUERRERO,24 MAR 1993,MEX,36.0,La Coruña (ESP),03 JUN 2023,1005
51,7252,1:37:49,Svetlana TRIFONOVA,24 MAR 1982,RUS,20.0,"Adler, Sochi (RUS)",01 MAR 2003,1005
52,7252,1:37:49,Geovana IRUSTA,26 SEP 1975,BOL,10.0,Tijuana (MEX),09 MAR 2003,1005
53,7252,1:37:49,Patricia GARNIER,13 MAY 1976,FRA,57.0,Naumburg (GER),02 MAY 2004,1005
54,7252,1:37:49,Christine GUINAUDEAU,20 JUN 1978,FRA,1.0,Metz (FRA),05 APR 2009,1005
55,7252,1:37:49,Federica FERRARO,18 AUG 1988,ITA,2.0,Molfetta (ITA),13 JUN 2010,1005
56,7252,1:37:49,Grace Wanjiru NJUE,10 JAN 1979,KEN,3.0,New Delhi (IND),09 OCT 2010,1005
57,7252,1:37:49,Semiha MUTLU,15 MAR 1987,TUR,3.0,Bucureşti (ROU),09 APR 2011,1005
58,7252,1:37:49,Ines PASTORINO,20 OCT 1992,FRA,2.0,Saran (FRA),15 APR 2012,1005
59,7252,1:37:49,Anel OOSTHUIZEN,22 APR 1995,RSA,24.0,Dudince (SVK),19 MAR 2016,1005
60,7252,1:37:49,Grace Wanjiru NJUE,10 JAN 1979,KEN,42.0,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1005
61,7252,1:37:49,Wenli ZHAO,11 DEC 1996,CHN,9.0,Tianjin (CHN),03 SEP 2017,1005
62,7252,1:37:49,Yeongeun JEON,24 MAY 1988,KOR,16.0,Nomi (JPN),17 MAR 2019,1005
63,7252,1:37:49,Zhuoma QIJI,27 MAY 1998,CHN,14.0,Taicang (CHN),11 MAY 2019,1005
64,7252,1:37:49,Mariya FILYUK,14 OCT 1995,UKR,3.0,Ivano-Frankivsk (UKR),20 OCT 2019,1005
65,7252,1:37:49,Saskia FEIGE,13 AUG 1997,GER,30.0,Poděbrady (CZE),16 MAY 2021,1005
66,7252,1:37:49,Munita PRAJAPATI,15 JAN 2002,IND,3.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",15 OCT 2022,1005
67,7252,1:37:49,Inês MENDES,11 APR 2003,POR,25.0,Poděbrady (CZE),21 MAY 2023,1005
68,7269,1:37:50,Mu LAN,,CHN,18.0,Zhuhai (CHN),10 MAR 1996,1004
69,7269,1:37:50,Nastassia YATSEVICH,18 JAN 1985,BLR,,Sochi (RUS),12 MAR 2005,1004
70,7269,1:37:50,Jane SAVILLE,05 NOV 1974,AUS,2.0,Canberra (AUS),22 JAN 2006,1004
71,7269,1:37:50,Claire WOODS,06 JUL 1981,AUS,17.0,Shenzhen (CHN),24 MAR 2007,1004
72,7269,1:37:50,Alessandra PICAGEVICZ,20 FEB 1984,BRA,2.0,Timbó (BRA),18 APR 2009,1004
73,7269,1:37:50,Yuka MORIMOTO,21 NOV 1988,JPN,7.0,Nomi (JPN),14 MAR 2010,1004
74,7269,1:37:50,Katarzyna BURGHARDT,29 JUN 1985,POL,3.0,Bielsko-Biala (POL),16 JUN 2012,1004
