"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
75,676,3:41:49,Katalin BODORKÓS-HORVÁTH,27 DEC 1967,HUN,2.0,Budapest (HUN),25 OCT 2020,725
76,677,3:41:55,Mamta PAL,03 APR 1998,IND,7.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022,724
77,678,3:42:04,Esther Sandra STEENKAMP,,RSA,1.0,Cape Town (RSA),15 JAN 2022,723
78,679,3:42:17,Pooja KUMARI,06 SEP 1998,IND,8.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022,722
79,680,3:42:19,Emily VILLAFUERTE,10 JAN 2000,PER,1.0,"Miraflores, Lima (PER)",12 MAR 2023,721
80,681,3:42:41,. KOMAL,14 OCT 1999,IND,3.0,"Kalinga Stadium, Bhubaneshwar (IND)",16 JUN 2023,719
81,682,3:42:43,Esther Sandra STEENKAMP,,RSA,1.0,"Green Point Stadium, Cape Town (RSA)",28 JAN 2023,719
82,683,3:42:48,Elisangela PEREIRA DA SILVA,23 SEP 1976,BRA,5.0,Rio de Janeiro (BRA),25 JUN 2022,718
83,684,3:43:10,Doriane LANGLOIS,06 OCT 1993,FRA,4.0,Aix-les-Bains (FRA),12 MAR 2023,715
84,685,3:43:11,Paula Raissa DA SILVA,18 AUG 1993,BRA,7.0,Guayaquil (ECU),07 MAY 2021,715
85,686,3:43:14,Puja PRAMAN,07 SEP 1999,IND,5.0,Ranchi (IND),17 APR 2022,715
86,687,3:43:25,Elianay PEREIRA,11 MAY 1984,BRA,3.0,"Rua, Brasilia (BRA)",05 MAR 2023,714
87,688,3:43:36,Bianca SCHENKER,1974,GER,1.0,Zittau (GER),29 OCT 2022,712
88,689,3:43:43,Anita RICO,17 APR 1985,CHI,2.0,Freire (CHI),15 FEB 2020,711
89,690,3:44:22,Elisangela PEREIRA DA SILVA,23 SEP 1976,BRA,8.0,Guayaquil (ECU),07 MAY 2021,707
90,691,3:44:23,Bedriye TEKIN,11 JUL 2001,TUR,3.0,Athina (GRE),03 APR 2022,707
91,692,3:44:53,Bandana PATEL,16 AUG 1998,IND,4.0,Gujarat (IND),04 OCT 2022,703
92,693,3:45:04,Priyanka PATEL,09 MAY 1998,IND,4.0,"Kalinga Stadium, Bhubaneshwar (IND)",16 JUN 2023,702
93,694,3:45:37,Marisela Catalina VEGA ONCE,30 NOV 1993,ECU,5.0,Machala (ECU),25 FEB 2023,698
94,695,3:46:22,Lenka BOROVIČKOVÁ,1973,CZE,39.0,Dudince (SVK),23 APR 2022,693
95,696,3:47:11,Nair DA ROSA,22 MAR 1980,BRA,29.0,Muscat (OMA),05 MAR 2022,687
96,697,3:48:48,Pooja KUMARI,06 SEP 1998,IND,8.0,Ranchi (IND),15 FEB 2023,676
97,698,3:49:01,Elisangela PEREIRA DA SILVA,23 SEP 1976,BRA,5.0,Bragança Paulista (BRA),09 JAN 2022,674
98,699,3:49:33,Sofia ALIKANIOTI,27 APR 1998,GRE,6.0,Megara (GRE),23 JAN 2022,671
