"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
42,2543,32:12.1h,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,1,Nairobi (KEN),25 JUN 2004,1128
43,2543,32:12.10,Remi NAKASATO,24 JUN 1988,JPN,2,Fugokawa (JPN),17 JUN 2010,1128
44,2545,32:12.11,Yuka ANDO,16 MAR 1994,JPN,5f2,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2022,1128
45,2546,32:12.12,Gwen JORGENSEN,25 APR 1986,USA,17f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1128
46,2547,32:12.13,Roberta BRUNET,20 MAY 1965,ITA,2,Pietrasanta (ITA),05 MAY 1996,1128
47,2548,32:12.14,Ryoko KIZAKI,21 JUN 1985,JPN,1,Shibetsu (JPN),08 JUN 2008,1128
48,2549,32:12.2h,Yelena TOLSTOGUZOVA,17 JUN 1962,URS,2,Kiev (URS),24 JUN 1988,1128
49,2550,32:12.24,Rachel CLIFF,01 APR 1988,CAN,2,Burnaby (CAN),13 JUN 2019,1128
50,2550,32:12.24,Yuka ANDO,16 MAR 1994,JPN,5,"Athletic Track, Abashiri (JPN)",15 JUL 2020,1128
51,2550,32:12.24,Yuka ANDO,16 MAR 1994,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",25 SEP 2020,1128
52,2553,32:12.25,Julia VAQUERO,18 SEP 1970,ESP,9h2,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1128
53,2553,32:12.25,Mizuki MATSUDA,31 MAY 1995,JPN,7f1,Abashiri (JPN),16 JUL 2015,1128
54,2555,32:12.27,Lyudmila MATVEYEVA,01 FEB 1957,URS,12,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988,1128
55,2555,32:12.27,Mao KIYOTA,12 SEP 1993,JPN,6,Kobe (JPN),20 APR 2014,1128
56,2557,32:12.28,Fiona O'KEEFFE,24 MAY 1998,USA,5f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1128
57,2558,32:12.3h,Lucy Kabuu WANGUI,24 MAR 1984,KEN,2,Nairobi (KEN),25 JUN 2004,1128
58,2558,32:12.30,Noriko MATSUOKA,02 MAY 1979,JPN,18,Tokyo (JPN),02 JUN 2005,1128
59,2560,32:12.31,Harumi OKAMOTO,07 FEB 1998,JPN,4,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2021,1128
60,2561,32:12.33,Esther Wanjiru MAINA,27 MAR 1977,KEN,4,Kobe (JPN),26 APR 1998,1128
61,2561,32:12.33,Susanne PUMPER,01 SEP 1970,AUT,1,Salzburg (AUT),07 MAY 2005,1128
62,2563,32:12.39,Camille BUSCOMB,11 JUL 1990,NZL,10,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1128
63,2564,32:12.4h,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,3,Nairobi (KEN),25 JUN 2004,1128
64,2565,32:12.45,Zita ÁGOSTON,18 MAR 1965,HUN,4,Frankfurt (GER),30 JUN 1991,1128
65,2566,32:12.47,Breeda DENNEHY-WILLIS,02 FEB 1970,IRL,11,Villeneuve d'Ascq (FRA),17 JUN 2001,1128
66,2566,32:12.47,Deborah MAIER,17 AUG 1990,USA,12f1,"Palo Alto, CA (USA)",29 APR 2012,1128
67,2568,32:12.50,Hayley YELLING,03 JAN 1974,GBR,15,"Ullevi Stadium, Göteborg (SWE)",07 AUG 2006,1128
68,2569,32:12.51,Marleen RENDERS,24 DEC 1968,BEL,12,"Stadio Olimpico, Roma (ITA)",04 SEP 1987,1128
69,2570,32:12.53,Lidiya VASILEVSKAYA,01 APR 1973,RUS,1,Tula (RUS),10 JUL 1997,1128
70,2570,32:12.53,Ayumi HAGIWARA,01 JUN 1992,JPN,5f2,Osaka (JPN),21 SEP 2018,1128
71,2572,32:12.54,Sitora KHAMIDOVA,12 MAY 1989,UZB,4,Incheon (KOR),27 SEP 2014,1128
72,2572,32:12.54,Hanami SEKINE,26 FEB 1996,JPN,8f1,Abashiri (JPN),16 JUL 2015,1128
73,2574,32:12.56,Yasuko HASHIMOTO,12 AUG 1975,JPN,8,Kobe (JPN),23 APR 2000,1128
74,2575,32:12.57,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,16,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1128
75,2576,32:12.6h,Beatriz SANTIAGO SÁNCHEZ,28 OCT 1968,ESP,6,Gijón (ESP),12 AUG 2000,1128
76,2577,32:12.61,Caroline NYAGA,07 OCT 1993,KEN,1,"Cote d'Or National Sports Complex, St Pierre (MRI)",11 JUN 2022,1128
77,2578,32:12.64,Seika NISHIKAWA,17 JUL 1987,JPN,2,Fukagawa (JPN),25 JUN 2011,1128
78,2579,32:12.66,Maura VICECONTE,03 OCT 1967,ITA,12,"Olympiastadion, München (GER)",06 AUG 2002,1128
79,2580,32:12.67,Akane TAIRA,03 NOV 1982,JPN,13,Kobe (JPN),24 APR 2005,1128
80,2581,32:12.7h,Yingjie SUN,19 JAN 1979,CHN,1,Zhengzhou (CHN),17 OCT 1999,1128
81,2581,32:12.70,Alla KULYATINA,09 JUN 1990,RUS,1,Cheboksary (RUS),22 JUN 2016,1128
82,2583,32:12.72,Marleen RENDERS,24 DEC 1968,BEL,4,Oslo (NOR),04 JUL 1987,1128
83,2584,32:12.74,Yoko MANABE,08 FEB 1979,JPN,13,Kanazawa (JPN),29 SEP 2001,1128
84,2585,32:12.76,Joyce Chepkemoi TELE,03 MAY 1995,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",16 MAY 2021,1128
85,2586,32:12.77,Lieve SLEGERS,06 APR 1965,BEL,5,Oslo (NOR),04 JUL 1987,1128
86,2586,32:12.77,Susanna SULLIVAN,13 MAY 1990,USA,17,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1128
87,2588,32:12.78,Barbara MOORE,27 JUL 1957,NZL,2,Wellington (NZL),09 DEC 1989,1128
88,2588,32:12.78,Deshun ZHANG,21 FEB 1996,CHN,3,Jakarta (INA),25 AUG 2018,1128
89,2590,32:12.82,Lynn JENNINGS,01 JUL 1960,USA,12,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,1128
90,2591,32:12.87,Lyudmila MATVEYEVA,01 FEB 1957,URS,2h2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1128
91,2592,32:12.88,Haruko OKAMOTO,19 AUG 1974,JPN,6,Kobe (JPN),22 APR 2001,1128
92,2592,32:12.88,Hongxia WANG,13 JAN 1975,CHN,7,Kobe (JPN),22 APR 2001,1128
93,2594,32:12.89,Sayaka SATO,27 MAY 1994,JPN,2f2,"Yanmar Stadium Nagai, Osaka (JPN)",20 SEP 2019,1128
94,2595,32:12.91,Leah MALOT,07 JUN 1972,KEN,1,Shizuoka (JPN),03 MAY 2003,1128
95,2596,32:12.93,Nicole JEFFERSON-AISH,08 MAR 1976,USA,5,"Palo Alto, CA (USA)",03 MAY 2002,1128
96,2597,32:12.95,Kasumi NISHIHARA,01 MAR 1989,JPN,13,"National Stadium, Beijing (CHN)",24 AUG 2015,1128
97,2598,32:12.96,Yoshimi OZAKI,01 JUL 1981,JPN,4,Niigata (JPN),01 JUN 2008,1128
98,2599,32:13.00,Xiuting WANG,16 FEB 1965,CHN,3h2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1128
99,2600,32:13.01,Jane OMORO,01 MAY 1972,KEN,3,Victoria (CAN),24 AUG 1994,1128
0,2600,32:13.01,Madoka NAKANO,14 AUG 1991,JPN,5,"National Stadium, Tokyo (JPN)",07 MAY 2022,1128
1,2602,32:13.03,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,10,Tottori (JPN),10 JUN 2000,1128
2,2602,32:13.03,Sara SLATTERY,02 OCT 1981,USA,3f2,"Palo Alto, CA (USA)",01 MAY 2016,1128
3,2602,32:13.03,Mikuni YADA,29 OCT 1999,JPN,6,"National Stadium, Tokyo (JPN)",07 MAY 2022,1128
4,2605,32:13.04,Noriko MATSUOKA,02 MAY 1979,JPN,5,Hiroshima (JPN),25 JUN 2009,1128
5,2606,32:13.07,Eri YAMAGUCHI,14 JAN 1973,JPN,5,Shizuoka (JPN),03 OCT 1999,1128
6,2607,32:13.08,Yekaterina TUNGUSKOVA,10 MAY 1988,UZB,1,Dushanbe (TJK),13 JUN 2016,1128
7,2608,32:13.13,Mercy CHELANGAT,11 JUL 1997,KEN,1,"Cushing Stadium, College Station, TX (USA)",13 MAY 2021,1128
8,2609,32:13.15,Souad AIT SALEM,06 JAN 1979,ALG,1,Mataró (ESP),23 JUL 2004,1127
9,2610,32:13.17,Marisol ROMERO ROSALES,26 JAN 1983,MEX,23f1,"Palo Alto, CA (USA)",01 MAY 2016,1127
10,2611,32:13.18,Jane Gakunyi WANJIKU,14 JUN 1979,KEN,2,Shizuoka (JPN),03 MAY 2003,1127
11,2612,32:13.20,Galina ALEKSANDROVA,15 OCT 1975,RUS,2,Cheboksary (RUS),11 JUL 2002,1127
12,2613,32:13.21,Reia IWADE,08 DEC 1994,JPN,6,Nagoya (JPN),26 JUN 2015,1127
13,2613,32:13.21,Sarah PAGANO,23 JUL 1991,USA,5,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1127
14,2615,32:13.23,Misaki KATO,15 JUN 1991,JPN,1,"Municipal Stadium, Miyoshi (JPN)",26 SEP 2020,1127
15,2616,32:13.24,Lucy Kabuu WANGUI,24 MAR 1984,KEN,3,Shizuoka (JPN),03 MAY 2003,1127
16,2617,32:13.25,Yoko MANABE,08 FEB 1979,JPN,5,Niigata (JPN),25 SEP 2004,1127
17,2618,32:13.26,Hiromi OMINAMI,15 NOV 1975,JPN,5,Kobe (JPN),26 APR 1998,1127
18,2619,32:13.28,Nataliya BERKUT,30 MAY 1975,UKR,1,Donetsk (UKR),10 JUN 2002,1127
19,2619,32:13.28,Emma BATES,08 JUL 1992,USA,18f1,"Palo Alto, CA (USA)",02 MAY 2015,1127
20,2621,32:13.30,Risa YOKOE,12 OCT 1994,JPN,1,Yokohama (JPN),19 DEC 2015,1127
21,2622,32:13.34,Rachel CLIFF,01 APR 1988,CAN,3,Lima (PER),06 AUG 2019,1127
22,2623,32:13.37,Sylvia MOSQUEDA,08 APR 1966,USA,5,"Seattle, WA (USA)",26 JUL 1990,1127
23,2624,32:13.4h,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,1,Nairobi (KEN),13 MAY 2017,1127
24,2625,32:13.44,Yelena SEDOVA,01 MAR 1990,RUS,2,Cheboksary (RUS),22 JUN 2016,1127
25,2626,32:13.45,Annette SERGENT-PALLUY,17 NOV 1962,FRA,4h2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1127
26,2627,32:13.46,Kazue OGOSHI,02 MAR 1981,JPN,1,Kushiro (JPN),16 JUN 2004,1127
27,2628,32:13.5h,Tegla LOROUPE,09 MAY 1973,KEN,1,Nairobi (KEN),22 JUL 2000,1127
28,2628,32:13.50,Philomena CHEYECH,05 JUL 1982,KEN,6,Kobe (JPN),27 APR 2008,1127
29,2630,32:13.54,Kellyn TAYLOR,22 JUL 1986,USA,1,"San Diego, CA (USA)",18 FEB 2019,1127
30,2630,32:13.54,Amy DAVIS,15 FEB 1997,USA,18f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1127
31,2632,32:13.55,Akane YABUSHITA,06 JUN 1991,JPN,2,Yokohama (JPN),19 DEC 2015,1127
32,2633,32:13.57,Michi NUMATA,06 MAY 1989,JPN,7,Nagoya (JPN),26 JUN 2015,1127
33,2634,32:13.58,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Osaka (JPN),29 JUN 2007,1127
34,2635,32:13.60,Mao KIYOTA,12 SEP 1993,JPN,5f1,Abashiri (JPN),06 JUL 2014,1127
35,2636,32:13.62,Ana DIAS,15 JAN 1974,POR,2,Lisboa (POR),24 MAR 2012,1127
36,2637,32:13.64,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,Pravets (BUL),08 JUN 2013,1127
37,2638,32:13.70,Souad AIT SALEM,06 JAN 1979,ALG,10,Utrecht (NED),17 JUN 2005,1127
38,2639,32:13.72,Misaki KATO,15 JUN 1991,JPN,1,Kitakyushu (JPN),16 MAY 2015,1127
39,2640,32:13.73,Volha MAZURONAK,14 APR 1989,BLR,2f1,Minsk (BLR),10 JUN 2017,1127
40,2641,32:13.74,Salomé NYIRARUKUNDO,20 DEC 1997,RWA,11,Gold Coast (AUS),09 APR 2018,1127
41,2642,32:13.77,Annamaria KOSTARELLIS,12 AUG 1999,USA,4f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023,1127
42,2643,32:13.78,Joan NESBIT-MABE,20 JAN 1962,USA,2,"Philadelphia, PA (USA)",25 APR 1996,1127
43,2643,32:13.78,Maho SHIMIZU,07 MAY 1995,JPN,3,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",17 JAN 2021,1127
44,2645,32:13.79,Viktoriya TRUSHENKO,19 JUL 1984,RUS,8,Kazan (RUS),17 JUL 2008,1127
45,2645,32:13.79,Yukari ABE,21 AUG 1989,JPN,1,Kobe (JPN),22 APR 2018,1127
46,2647,32:13.81,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Marugame (JPN),15 MAY 2004,1127
47,2648,32:13.85,Charlotte TESKE,23 NOV 1949,FRG,1,Bremen (GER),24 JUN 1983,1127
48,2648,32:13.85,Maria Albertina DIAS,26 APR 1965,POR,5h2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1127
49,2650,32:13.87,Honami MAEDA,17 JUL 1996,JPN,2f1,Fukagawa (JPN),11 JUL 2018,1127
50,2651,32:13.89,Yurika NAKAMURA,01 APR 1986,JPN,2,Kobe (JPN),26 APR 2009,1127
51,2652,32:13.91,Pauline KAMULU,30 DEC 1994,KEN,10,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1127
52,2653,32:13.96,Chunxiu ZHOU,15 NOV 1978,CHN,2,Shanghai (CHN),14 SEP 2003,1127
53,2653,32:13.96,Sakiho TSUTSUI,19 JAN 1996,JPN,4,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1127
54,2655,32:13.97,Feliciana JEPKOSGEI,01 APR 2001,KEN,13,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1127
55,2656,32:13.99,Judi ST. HILAIRE,05 SEP 1959,USA,7h1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1127
56,2657,32:14.00,Sally BARSOSIO,21 MAR 1978,KEN,17,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1127
57,2657,32:14.00,Beatrice Chepkemoi MUTAI,19 APR 1987,KEN,4,Nairobi (KEN),10 JUL 2015,1127
58,2659,32:14.01,Natalie Anne HARVEY,19 JAN 1975,GBR,4,Watford (GBR),12 JUN 2004,1127
59,2659,32:14.01,Irina PERMITINA,03 FEB 1968,RUS,9,Kazan (RUS),17 JUL 2008,1127
60,2661,32:14.02,Liang YING,09 JUN 1977,CHN,1,Gifu (JPN),10 MAY 1998,1127
61,2661,32:14.02,Alina REH,23 MAY 1997,GER,8,"Olympiastadion, München (GER)",15 AUG 2022,1127
62,2663,32:14.05,Nan DAVIS,03 JUL 1962,USA,4,"Indianapolis, IN (USA)",22 JUL 1988,1127
63,2663,32:14.05,Nancy TINARI,13 JUN 1959,CAN,13,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988,1127
64,2663,32:14.05,Dominique SCOTT,24 JUN 1992,RSA,20,"National Stadium, Tokyo (JPN)",07 AUG 2021,1127
65,2666,32:14.08,Yumi OSAKI,10 MAY 1972,JPN,3,Kobe (JPN),25 APR 1993,1127
66,2666,32:14.08,Annette HAND-PETERS,31 MAY 1965,USA,10h2,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1127
67,2668,32:14.09,Zahia DAHMANI,02 JUN 1972,FRA,6,Villeneuve d'Ascq (FRA),13 JUN 1999,1127
68,2669,32:14.10,Hiromi OMINAMI,15 NOV 1975,JPN,4f1,Yamagata (JPN),26 SEP 2008,1127
69,2670,32:14.12,Helena SAMPAIO,09 OCT 1973,POR,1,Pontevedra (ESP),14 JUN 1997,1127
70,2671,32:14.14,Limei JU,09 JUN 1978,CHN,6,Guangzhou (CHN),19 NOV 2001,1127
71,2672,32:14.17,Lieve SLEGERS,06 APR 1965,BEL,15,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1127
72,2672,32:14.17,Sarah LAHTI,18 FEB 1995,SWE,9,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1127
73,2674,32:14.18,Camelia Alina TECUŢĂ-GHERASIM,10 NOV 1971,ROU,1,Bucureşti (ROU),06 AUG 2000,1127
74,2674,32:14.18,Merima HASHIM,1981,ETH,2,"Palo Alto, CA (USA)",29 MAY 2005,1127
75,2676,32:14.23,Maya WEIGEL,,USA,6f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1127
76,2677,32:14.25,Trihas GEBRE,29 APR 1990,ESP,1f1,Maia (POR),09 APR 2016,1127
77,2677,32:14.25,Shure DEMISE,21 JAN 1996,ETH,5,Durban (RSA),25 JUN 2016,1127
78,2679,32:14.27,Meaghan NELSON,12 FEB 1990,USA,13f1,"Palo Alto, CA (USA)",29 APR 2012,1127
79,2679,32:14.27,Ednah KURGAT,15 JUN 1991,USA,7,"Palo Alto, CA (USA)",29 MAR 2019,1127
80,2681,32:14.34,Domenika MAYER,09 OCT 1990,GER,1,"Stadion am Schwanenteich, Mittweida (GER)",06 MAY 2023,1126
81,2682,32:14.35,Aki FUJIKAWA,14 NOV 1978,JPN,3,Naruto (JPN),14 JUN 1998,1126
82,2683,32:14.36,Natalia CERCHES,21 FEB 1976,MDA,1,Minsk (BLR),08 JUL 2004,1126
83,2683,32:14.36,Karissa SCHWEIZER,04 MAY 1996,USA,1h,"Sacramento, CA (USA)",24 MAY 2018,1126
84,2685,32:14.39,Lyudmila PETROVA,07 OCT 1968,RUS,2,Tula (RUS),10 JUL 1997,1126
85,2685,32:14.39,Yasuko HASHIMOTO,12 AUG 1975,JPN,14,Kanazawa (JPN),29 SEP 2001,1126
86,2685,32:14.39,Tomoko ISHII,14 OCT 1983,JPN,19,Tokyo (JPN),02 JUN 2005,1126
87,2688,32:14.40,Kanayo MIYATA,14 FEB 1995,JPN,1,Yamaguchi (JPN),10 DEC 2016,1126
88,2689,32:14.41,Marielle HALL,28 JAN 1992,USA,5,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019,1126
89,2690,32:14.42,Tigist MOREDA,1968,ETH,8h1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1126
90,2690,32:14.42,Stephanie BRUCE,14 JAN 1984,GBR,8f1,"Palo Alto, CA (USA)",01 APR 2016,1126
91,2692,32:14.43,Mai ITO,23 MAY 1984,JPN,3,Niigata (JPN),11 OCT 2010,1126
92,2692,32:14.43,Sayaka KUWAHARA,08 MAR 1993,JPN,3f2,"Palo Alto, CA (USA)",02 MAY 2015,1126
93,2692,32:14.43,Yelena NAGOVITSYNA,07 DEC 1982,RUS,3,Cheboksary (RUS),22 JUN 2016,1126
94,2692,32:14.43,Yelena SEDOVA,01 MAR 1990,RUS,1,Zhukovskiy (RUS),01 JUL 2017,1126
95,2696,32:14.44,Miho SHIMIZU,13 MAY 1990,JPN,6f1,Abashiri (JPN),06 JUL 2014,1126
96,2696,32:14.44,Wakana ITSUKI,07 APR 1994,JPN,4,"Athletic Track, Abashiri (JPN)",13 JUL 2022,1126
97,2698,32:14.47,Junko KATAOKA,13 JUN 1970,JPN,4,Mito (JPN),05 MAY 1997,1126
98,2699,32:14.50,Erika VERÉBNÉ FAZEKAS,23 OCT 1963,HUN,7,Oslo (NOR),02 JUL 1988,1126
99,2700,32:14.51,Ayumi HASHIMOTO,17 JUN 1983,JPN,8,Tottori (JPN),04 JUN 2004,1126
0,2700,32:14.51,Alissa MCKAIG,21 FEB 1986,USA,9f1,"Palo Alto, CA (USA)",01 MAY 2011,1126
1,2702,32:14.52,Courtney BABCOCK,30 JUN 1972,CAN,1,Burnaby (CAN),01 JUN 2002,1126
2,2703,32:14.56,Haruko OKAMOTO,19 AUG 1974,JPN,9,"Commonwealth Stadium, Edmonton (CAN)",07 AUG 2001,1126
3,2704,32:14.57,Katie MCGREGOR,02 SEP 1977,USA,2,"Berkeley, CA (USA)",24 APR 2009,1126
4,2704,32:14.57,Maitane MELERO,20 FEB 1983,ESP,1f1,"Pista Municipal de Faro, Faro (POR)",09 APR 2022,1126
5,2706,32:14.58,Keiko NOGAMI,06 DEC 1985,JPN,2,Kitakyushu (JPN),16 MAY 2015,1126
6,2707,32:14.59,Olga SKRYPAK,02 DEC 1990,UKR,19,"Olympic Stadium, London (GBR)",03 AUG 2012,1126
7,2708,32:14.63,Nadia EJJAFINI,08 NOV 1977,ITA,5,Oslo (NOR),04 JUN 2011,1126
8,2709,32:14.64,Kimberly FITCHEN-YOUNG,03 SEP 1968,USA,2,"Walnut, CA (USA)",20 APR 2001,1126
9,2710,32:14.65,Miyoko TAKAHASHI-ASAHINA,24 SEP 1969,JPN,1,Tokyo (JPN),17 JUN 1989,1126
10,2711,32:14.66,Annemari SANDELL,02 JAN 1977,FIN,12,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1126
11,2712,32:14.69,Maria Conceicao FERREIRA,13 MAR 1962,POR,13,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,1126
12,2712,32:14.69,Colleen DE REUCK,13 APR 1964,RSA,13,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1126
13,2714,32:14.70,Yoko MIYAUCHI,19 JUN 1983,JPN,3,Fukagawa (JPN),11 JUL 2007,1126
14,2714,32:14.7h,Doreen CHESANG,16 APR 1990,UGA,2,"Mandela National Stadium, Kampala (UGA)",24 APR 2021,1126
15,2716,32:14.71,Yuko SHIMIZU,13 JUL 1985,JPN,10f1,"Palo Alto, CA (USA)",01 MAY 2011,1126
16,2717,32:14.73,Hiromi OMINAMI,15 NOV 1975,JPN,2,Kobe (JPN),30 JUN 2006,1126
17,2718,32:14.75,Birgit JERSCHABECK,17 MAY 1969,GDR,6,Helsinki (FIN),27 JUN 1990,1126
18,2718,32:14.75,Sharon LOKEDI,10 MAR 1994,KEN,2,"Los Angeles, CA (USA)",29 AUG 2020,1126
19,2720,32:14.79,Akemi MATSUNO,27 APR 1968,JPN,2,Tokyo (JPN),17 JUN 1989,1126
20,2721,32:14.82,Valentina GALIMOVA,11 MAY 1986,RUS,1,Yerino (RUS),09 JUL 2014,1126
21,2722,32:14.83,Svetlana ULMASOVA,04 FEB 1953,URS,5,Leningrad (URS),08 JUN 1986,1126
22,2723,32:14.85,Misaki KATO,15 JUN 1991,JPN,16,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1126
23,2724,32:14.86,Keiko NOGAMI,06 DEC 1985,JPN,9f2,Yamaguchi (JPN),08 DEC 2018,1126
24,2725,32:14.87,Yelena BURYKINA,07 MAY 1972,RUS,3,Cheboksary (RUS),11 JUL 2002,1126
25,2726,32:14.88,Mara YAMAUCHI,13 AUG 1973,GBR,3,Kobe (JPN),11 OCT 2008,1126
26,2727,32:14.91,Blake PHILLIPS-RUSSELL,24 JUL 1975,USA,2f1,"Palo Alto, CA (USA)",04 APR 2008,1126
27,2728,32:14.92,Hiromi OMINAMI,15 NOV 1975,JPN,5,Niigata (JPN),01 JUN 2008,1126
28,2729,32:14.94,Trihas GEBRE,29 APR 1990,ESP,1,Chia (ITA),06 JUN 2015,1126
29,2729,32:14.94,Karissa SCHWEIZER,04 MAY 1996,USA,3,"Eugene, OR (USA)",07 JUN 2018,1126
30,2731,32:14.97,Ji LI,19 SEP 1979,CHN,1,Nanjing (CHN),15 APR 2000,1126
31,2732,32:14.99,María Luisa LARRAGA,10 DEC 1970,ESP,12,Barakaldo (ESP),10 APR 1999,1126
32,2733,32:15.02,Cristina POMACU,15 SEP 1973,ROU,2,Bucureşti (ROU),20 JUL 1997,1126
33,2734,32:15.03,Yuka IZUMI,18 JAN 1985,JPN,2,Miyoshi (JPN),13 MAY 2006,1126
34,2735,32:15.04,Emiko KOJIMA,04 JUL 1979,JPN,2,Kita-Kyushu (JPN),10 MAY 1998,1126
35,2736,32:15.05,Maria Conceicao FERREIRA,13 MAR 1962,POR,9h1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1126
36,2737,32:15.06,Grace MOMANYI,13 FEB 1981,KEN,3,Pontevedra (ESP),02 APR 2011,1126
37,2738,32:15.09,Milena GLUSAC,18 SEP 1975,USA,2,"Palo Alto, CA (USA)",21 JUN 2002,1126
38,2738,32:15.09,Yoko MIYAUCHI,19 JUN 1983,JPN,2,Abashiri (JPN),22 JUN 2011,1126
39,2738,32:15.09,Mao ICHIYAMA,29 MAY 1997,JPN,2f2,Osaka (JPN),22 SEP 2017,1126
40,2741,32:15.10,Natsumi MATSUSHITA,22 JAN 1995,JPN,2f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",05 DEC 2020,1126
41,2742,32:15.12,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,18,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1126
42,2743,32:15.14,Kaori MORITA,19 SEP 1995,JPN,4,Yamaguchi (JPN),22 JUN 2018,1126
43,2744,32:15.15,Kate O'NEILL,29 JUL 1980,USA,9,"Palo Alto, CA (USA)",29 APR 2007,1126
44,2745,32:15.20,Kotomi TAKAYAMA,18 FEB 1993,JPN,10f1,"Palo Alto, CA (USA)",04 MAY 2014,1126
45,2745,32:15.20,Stella CHESANG,01 DEC 1996,UGA,16,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1126
46,2747,32:15.21,Ayako SUZUKI,17 DEC 1980,JPN,2,Shizuoka (JPN),03 MAY 2004,1126
47,2748,32:15.22,Xiaoxia WANG,21 AUG 1976,CHN,11,Shanghai (CHN),19 OCT 1997,1126
48,2749,32:15.23,Hiromi OMINAMI,15 NOV 1975,JPN,2,Gifu (JPN),10 MAY 1998,1126
49,2749,32:15.23,Michiko OGAWA,30 DEC 1983,JPN,9,Kobe (JPN),23 APR 2006,1126
50,2751,32:15.25,Elana MEYER,10 OCT 1966,RSA,1,Durban (RSA),05 MAR 1999,1126
51,2752,32:15.26,Brenda FLORES,04 SEP 1991,MEX,14,"National Stadium, Beijing (CHN)",24 AUG 2015,1126
52,2753,32:15.27,Pauline KAMULU,30 DEC 1994,KEN,1f1,"Prefectural Stadium, Kumagaya (JPN)",15 MAY 2021,1126
53,2754,32:15.29,Mizuki NOGUCHI,03 JUL 1978,JPN,8,Kobe (JPN),22 APR 2001,1126
54,2755,32:15.31,Galina BOGOMOLOVA,15 OCT 1977,RUS,4,Tula (RUS),25 JUN 2004,1126
55,2756,32:15.33,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,2,Mataró (ESP),23 JUL 2004,1126
56,2757,32:15.34,Maria GUIDA,23 JAN 1966,ITA,12,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1126
57,2758,32:15.38,Yuka ANDO,16 MAR 1994,JPN,3,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020,1126
58,2759,32:15.39,Azumi MIYAZAKI,03 MAR 1975,JPN,4,Naruto (JPN),14 JUN 1998,1126
59,2759,32:15.39,Hayley YELLING,03 JAN 1974,GBR,9,"Palo Alto, CA (USA)",01 MAY 2005,1126
60,2761,32:15.40,Ruihuan LIU,29 JUN 1992,CHN,1f1,Zhengzhou (CHN),14 MAY 2016,1126
